run_slot,triad_id,phase,condition_slot,condition_id,method,budget,guard_ratio,arm,training_seed,selection_seed,discovery_or_confirmation,attempt_dir,attempt_id,package,machine_id,input_snapshot_id,release_ref,release_commit,selection_sha256,resume_count,resume_mode,TN_at_FN95,actual_FN_at_FN95,threshold_at_FN95,tie_group_at_FN95,FN_at_TN68253,actual_TN_at_TN68253,threshold_at_TN68253,tie_group_at_TN68253,normal_q68,normal_q90,defect_q50,defect_q05,gap_q68_q050,tail_gap_q90_q05,prediction_rows,normal_count,defect_count,metric_version
RUN_181,TRIAD_061,B,B02,B02_Persistent-FN_B3000,Persistent-FN,3000,0.1,T,1829910790,1211924448,discovery,C:\baidunetdiskdownload\stage1_gapvalue240_all_uploads_extracted\stage1_gapvalue240_P35_upload\runs\RUN_181\attempt_20260723T163522_T_e00951289e,attempt_20260723T163522_T_e00951289e,P35,machine_01,9C51D6B23600CBED36CFFA2537C7DC9C02A093536976ECA80D4968F18691E598,stage1-gapvalue240-runtime-v1.2.0,73662c8d4fdcc1dc682308b65c7f021de645f41e,7BFD98C5AE57BB61066C8EE6E7FBED4DB543F73DF1BD1A8D6A5A90BA35C6B4A8,0,native_approximate,68026,95,0.030145956901411,1,99,68253,0.0305966879357798,1,0.0301079295968548,0.2176599522907328,0.9911239247226116,0.4953589875751839,0.9610159951257566,0.277699035284451,120000,100000,20000,operational_v2_tie_safe
RUN_182,TRIAD_061,B,B02,B02_Persistent-FN_B3000,Persistent-FN,3000,0.1,R1,1829910790,998419963,discovery,C:\baidunetdiskdownload\stage1_gapvalue240_all_uploads_extracted\stage1_gapvalue240_P12_upload\runs\RUN_182\attempt_20260720T194252_R1_387644df72,attempt_20260720T194252_R1_387644df72,P12,machine_12,F6EB65A7878DEFF112BC81661D2D227419F9D7B0CF31BCDDBED923AFF4DE3AC8,stage1-gapvalue240-runtime-v1.2.0,73662c8d4fdcc1dc682308b65c7f021de645f41e,731A4ABBA672B8990B3C58DD9291C1DCEBCBD6CF6365C968618EDB05544A08FB,0,native_approximate,68144,95,0.0329210525927912,1,96,68253,0.0331463962865961,1,0.0326052534179437,0.2258812240042832,0.9908864565141432,0.4908591629995154,0.9582812030961994,0.2649779389952321,120000,100000,20000,operational_v2_tie_safe
RUN_183,TRIAD_061,B,B02,B02_Persistent-FN_B3000,Persistent-FN,3000,0.1,R2,1829910790,800112628,discovery,C:\baidunetdiskdownload\stage1_gapvalue240_all_uploads_extracted\stage1_gapvalue240_P12_upload\runs\RUN_183\attempt_20260721T093326_R2_78391daaca,attempt_20260721T093326_R2_78391daaca,P12,machine_12,F6EB65A7878DEFF112BC81661D2D227419F9D7B0CF31BCDDBED923AFF4DE3AC8,stage1-gapvalue240-runtime-v1.2.0,73662c8d4fdcc1dc682308b65c7f021de645f41e,716CDC2B37EF0E6B2C69D6E160FBD1A967F22DD113FDF5D6E304F3DA5A63A6AC,0,native_approximate,64789,95,0.0255944928840328,1,119,68253,0.0313654650062134,1,0.0308998769731146,0.2200699242756656,0.9912449818274393,0.4912309740373128,0.9603451048543246,0.2711610497616472,120000,100000,20000,operational_v2_tie_safe
RUN_184,TRIAD_062,B,B02,B02_Persistent-FN_B3000,Persistent-FN,3000,0.1,T,1385197443,434524595,discovery,C:\baidunetdiskdownload\stage1_gapvalue240_all_uploads_extracted\stage1_gapvalue240_P63_upload\runs\RUN_184\attempt_20260724T175315_T_b3e3e9a4c2,attempt_20260724T175315_T_b3e3e9a4c2,P63,machine_02,9C51D6B23600CBED36CFFA2537C7DC9C02A093536976ECA80D4968F18691E598,stage1-gapvalue240-runtime-v1.2.0,73662c8d4fdcc1dc682308b65c7f021de645f41e,90A8A3EFD177C463C3F145CC1910AC1F583E3FD5D122E0B3BFD79DFAFB214E41,0,native_approximate,66301,95,0.0269360917069922,1,106,68253,0.0303045980777144,1,0.0297909832254318,0.2115296494682161,0.990739688114322,0.4889843790934656,0.96094870488889,0.2774547296252494,120000,100000,20000,operational_v2_tie_safe
RUN_185,TRIAD_062,B,B02,B02_Persistent-FN_B3000,Persistent-FN,3000,0.1,R1,1385197443,1071502693,discovery,C:\baidunetdiskdownload\stage1_gapvalue240_all_uploads_extracted\stage1_gapvalue240_P12_upload\runs\RUN_185\attempt_20260718T020649_R1_6190bac2c0,attempt_20260718T020649_R1_6190bac2c0,P12,machine_12,F6EB65A7878DEFF112BC81661D2D227419F9D7B0CF31BCDDBED923AFF4DE3AC8,stage1-gapvalue240-runtime-v1.2.0,73662c8d4fdcc1dc682308b65c7f021de645f41e,7DE5133422D823DC9E292B29C813EC2FB9DDAFB23FF1BC9B6D7A7A7DAD8E79B7,0,native_approximate,67101,95,0.0277641151889862,1,103,68253,0.0299917937628954,1,0.0295117645364601,0.2251349841515099,0.9902250114335506,0.4983371999989945,0.9607132468970904,0.2732022158474846,120000,100000,20000,operational_v2_tie_safe
RUN_186,TRIAD_062,B,B02,B02_Persistent-FN_B3000,Persistent-FN,3000,0.1,R2,1385197443,2092163834,discovery,C:\baidunetdiskdownload\stage1_gapvalue240_all_uploads_extracted\stage1_gapvalue240_P12_upload\runs\RUN_186\attempt_20260718T155014_R2_de1f299de9,attempt_20260718T155014_R2_de1f299de9,P12,machine_12,F6EB65A7878DEFF112BC81661D2D227419F9D7B0CF31BCDDBED923AFF4DE3AC8,stage1-gapvalue240-runtime-v1.2.0,73662c8d4fdcc1dc682308b65c7f021de645f41e,8B7546E518334032092B02E68D7BB2ADB8F62542A090D31031B46AB6CD0E5FBF,0,native_approximate,66171,95,0.0279221441889918,1,111,68253,0.031755033459936,1,0.0312637666927826,0.2290645268021812,0.9905707904661638,0.5003842526961108,0.9593070237733812,0.2713197258939295,120000,100000,20000,operational_v2_tie_safe
RUN_187,TRIAD_063,B,B02,B02_Persistent-FN_B3000,Persistent-FN,3000,0.1,T,1343723075,653909462,discovery,C:\baidunetdiskdownload\stage1_gapvalue240_all_uploads_extracted\stage1_gapvalue240_P24_upload\runs\RUN_187\attempt_20260723T224049_T_86a8d0dbb7,attempt_20260723T224049_T_86a8d0dbb7,P24,machine_03,9C51D6B23600CBED36CFFA2537C7DC9C02A093536976ECA80D4968F18691E598,stage1-gapvalue240-runtime-v1.2.0,73662c8d4fdcc1dc682308b65c7f021de645f41e,D8893D987B83AABEA7B0CD155D54E4AAB44B5478C9EF45D397CB2B2AA0A81534,0,native_approximate,66060,95,0.027604480880878,1,107,68253,0.0315926263801134,1,0.0310794498351939,0.2223970897400582,0.990941334221304,0.4958930418382733,0.9598618843861102,0.2734959520982151,120000,100000,20000,operational_v2_tie_safe
RUN_188,TRIAD_063,B,B02,B02_Persistent-FN_B3000,Persistent-FN,3000,0.1,R1,1343723075,1321715844,discovery,C:\baidunetdiskdownload\stage1_gapvalue240_all_uploads_extracted\stage1_gapvalue240_P12_upload\runs\RUN_188\attempt_20260719T053503_R1_444bb615f8,attempt_20260719T053503_R1_444bb615f8,P12,machine_12,F6EB65A7878DEFF112BC81661D2D227419F9D7B0CF31BCDDBED923AFF4DE3AC8,stage1-gapvalue240-runtime-v1.2.0,73662c8d4fdcc1dc682308b65c7f021de645f41e,82EDD6497341D6A13C21A42F06C7C75D0AB18CF8C4790FB1F4C0E177F31C2B4D,0,native_approximate,65369,95,0.0270237804134875,1,114,68253,0.0321158692763495,1,0.0316057966023564,0.222303649384108,0.9910490799172932,0.4926525028728526,0.9594432833149368,0.2703488534887446,120000,100000,20000,operational_v2_tie_safe
RUN_189,TRIAD_063,B,B02,B02_Persistent-FN_B3000,Persistent-FN,3000,0.1,R2,1343723075,696536427,discovery,C:\baidunetdiskdownload\stage1_gapvalue240_all_uploads_extracted\stage1_gapvalue240_P12_upload\runs\RUN_189\attempt_20260719T192040_R2_79d25107b1,attempt_20260719T192040_R2_79d25107b1,P12,machine_12,F6EB65A7878DEFF112BC81661D2D227419F9D7B0CF31BCDDBED923AFF4DE3AC8,stage1-gapvalue240-runtime-v1.2.0,73662c8d4fdcc1dc682308b65c7f021de645f41e,57C2C2CFD7932A4879D367C7F714A9E207C397041FB1F6C46C742FB178C0B8D3,0,native_approximate,66337,95,0.0283085061363574,1,107,68253,0.0318614013423872,1,0.0313131673077015,0.2214852058926364,0.9912321464072936,0.5026807170901771,0.959918979099592,0.2811955111975406,120000,100000,20000,operational_v2_tie_safe
RUN_190,TRIAD_064,B,B03,B03_GapGuard-Raw_B3000,GapGuard-Raw,3000,0.05,T,1829910790,404224109,discovery,C:\baidunetdiskdownload\stage1_gapvalue240_all_uploads_extracted\stage1_gapvalue240_P25_upload\runs\RUN_190\attempt_20260724T235013_T_79e779d549,attempt_20260724T235013_T_79e779d549,P25,machine_04,9C51D6B23600CBED36CFFA2537C7DC9C02A093536976ECA80D4968F18691E598,stage1-gapvalue240-runtime-v1.2.0,73662c8d4fdcc1dc682308b65c7f021de645f41e,3E2AFD1B4284531CFEF9B7B1F6BA04C324C5D54857DC6A6F041AA527D5915D51,0,native_approximate,65288,95,0.026061454384812,1,113,68253,0.0312371559285754,1,0.0307922190043159,0.2171483275175685,0.9912917816584276,0.501653963600232,0.9604995626541116,0.2845056360826634,120000,100000,20000,operational_v2_tie_safe
RUN_191,TRIAD_064,B,B03,B03_GapGuard-Raw_B3000,GapGuard-Raw,3000,0.05,R1,1829910790,188431012,discovery,C:\baidunetdiskdownload\stage1_gapvalue240_all_uploads_extracted\stage1_gapvalue240_P62_upload\runs\RUN_191\attempt_20260716T223235_R1_5ddc9c52bd,attempt_20260716T223235_R1_5ddc9c52bd,P62,tail_accel_62,9C51D6B23600CBED36CFFA2537C7DC9C02A093536976ECA80D4968F18691E598,stage1-gapvalue240-runtime-v1.2.0,73662c8d4fdcc1dc682308b65c7f021de645f41e,DB3D1A72D8AB305B80530DFBA15448F08B05842AE8691566714317813B85191E,0,native_approximate,67644,95,0.0306372591084755,1,99,68253,0.0318036026988845,1,0.0313021362962835,0.219911020410259,0.9914687198807404,0.5031346592190589,0.9601665835844568,0.2832236388087998,120000,100000,20000,operational_v2_tie_safe
RUN_192,TRIAD_064,B,B03,B03_GapGuard-Raw_B3000,GapGuard-Raw,3000,0.05,R2,1829910790,790846475,discovery,C:\baidunetdiskdownload\stage1_gapvalue240_all_uploads_extracted\stage1_gapvalue240_P62_upload\runs\RUN_192\attempt_20260717T131745_R2_7c763540e4,attempt_20260717T131745_R2_7c763540e4,P62,tail_accel_62,9C51D6B23600CBED36CFFA2537C7DC9C02A093536976ECA80D4968F18691E598,stage1-gapvalue240-runtime-v1.2.0,73662c8d4fdcc1dc682308b65c7f021de645f41e,636C0E998471D457A90D8DBD851DDC67DF1879FB3D88C0E5023901E024399A6D,0,native_approximate,68373,95,0.0312906103265371,1,94,68253,0.0310338192256782,1,0.0305522166680005,0.2212372437629182,0.9908891825047496,0.4980135144449583,0.9603369658367492,0.27677627068204,120000,100000,20000,operational_v2_tie_safe
RUN_193,TRIAD_065,B,B03,B03_GapGuard-Raw_B3000,GapGuard-Raw,3000,0.05,T,1385197443,170354163,discovery,C:\baidunetdiskdownload\stage1_gapvalue240_all_uploads_extracted\stage1_gapvalue240_P14_upload\runs\RUN_193\attempt_20260723T163357_T_c10573f3a3,attempt_20260723T163357_T_c10573f3a3,P14,machine_05,9C51D6B23600CBED36CFFA2537C7DC9C02A093536976ECA80D4968F18691E598,stage1-gapvalue240-runtime-v1.2.0,73662c8d4fdcc1dc682308b65c7f021de645f41e,E2A17A6911B08FC86D7B1B3547C6AA92A348D9BB1D9AAAF29C26B866E1F5B4BA,0,native_approximate,62876,95,0.0226723275654691,1,123,68253,0.0308048983759264,1,0.0303560021699572,0.2160060980562279,0.990945455600403,0.5052133534004503,0.9605894534304458,0.2892072553442223,120000,100000,20000,operational_v2_tie_safe
RUN_194,TRIAD_065,B,B03,B03_GapGuard-Raw_B3000,GapGuard-Raw,3000,0.05,R1,1385197443,26510226,discovery,C:\baidunetdiskdownload\stage1_gapvalue240_all_uploads_extracted\stage1_gapvalue240_P62_upload\runs\RUN_194\attempt_20260718T041338_R1_78c9550c20,attempt_20260718T041338_R1_78c9550c20,P62,tail_accel_62,9C51D6B23600CBED36CFFA2537C7DC9C02A093536976ECA80D4968F18691E598,stage1-gapvalue240-runtime-v1.2.0,73662c8d4fdcc1dc682308b65c7f021de645f41e,29A240B8BDB9A74CB5A7086BE407DF311757D1A8008755104D47EBA13A8739DF,0,native_approximate,67668,95,0.029542389014159,1,97,68253,0.0306866023487668,1,0.0302094764696649,0.2172181497282485,0.991211825871513,0.4976828735721784,0.961002349401848,0.2804647238439298,120000,100000,20000,operational_v2_tie_safe
RUN_195,TRIAD_065,B,B03,B03_GapGuard-Raw_B3000,GapGuard-Raw,3000,0.05,R2,1385197443,1313321562,discovery,C:\baidunetdiskdownload\stage1_gapvalue240_all_uploads_extracted\stage1_gapvalue240_P62_upload\runs\RUN_195\attempt_20260718T195545_R2_b771bc7ae4,attempt_20260718T195545_R2_b771bc7ae4,P62,tail_accel_62,9C51D6B23600CBED36CFFA2537C7DC9C02A093536976ECA80D4968F18691E598,stage1-gapvalue240-runtime-v1.2.0,73662c8d4fdcc1dc682308b65c7f021de645f41e,425945207F66C4C698CF05C37DE4E32BC479145A1148AA8F4C9B8FAE406E16F4,0,native_approximate,64065,95,0.0262150821786937,1,124,68253,0.0327911452413114,1,0.0323211599678556,0.211359758912074,0.9918480349531636,0.4852653331401254,0.959526874985308,0.2739055742280514,120000,100000,20000,operational_v2_tie_safe
RUN_196,TRIAD_066,B,B03,B03_GapGuard-Raw_B3000,GapGuard-Raw,3000,0.05,T,1343723075,193458329,discovery,C:\baidunetdiskdownload\stage1_gapvalue240_all_uploads_extracted\stage1_gapvalue240_P26_upload\runs\RUN_196\attempt_20260723T181251_T_fd583baa0a,attempt_20260723T181251_T_fd583baa0a,P26,machine_06,9C51D6B23600CBED36CFFA2537C7DC9C02A093536976ECA80D4968F18691E598,stage1-gapvalue240-runtime-v1.2.0,73662c8d4fdcc1dc682308b65c7f021de645f41e,35A0EB07A7517254F0BB72CBEA76AA9AC5705E6C1ACF7EB8A046484DB7939975,0,native_approximate,65715,95,0.0268732197440908,1,103,68253,0.0311294697325772,1,0.0306819066741492,0.2141139816450589,0.9909639569601776,0.4994624626752345,0.9602820502860284,0.2853484810301755,120000,100000,20000,operational_v2_tie_safe
RUN_197,TRIAD_066,B,B03,B03_GapGuard-Raw_B3000,GapGuard-Raw,3000,0.05,R1,1343723075,931974345,discovery,C:\baidunetdiskdownload\stage1_gapvalue240_all_uploads_extracted\stage1_gapvalue240_P62_upload\runs\RUN_197\attempt_20260719T105304_R1_1797ccb8a5,attempt_20260719T105304_R1_1797ccb8a5,P62,tail_accel_62,9C51D6B23600CBED36CFFA2537C7DC9C02A093536976ECA80D4968F18691E598,stage1-gapvalue240-runtime-v1.2.0,73662c8d4fdcc1dc682308b65c7f021de645f41e,7E1C1C70E45DDAEDB373ACA9CD9FBDEE3A6E1CF807A27F4CD9D733B207848111,0,native_approximate,65383,95,0.0263015716928603,1,114,68253,0.0310976526720458,1,0.0306083195663758,0.216193915618677,0.9914556977169132,0.4992100464784217,0.9608473781505374,0.2830161308597447,120000,100000,20000,operational_v2_tie_safe
RUN_198,TRIAD_066,B,B03,B03_GapGuard-Raw_B3000,GapGuard-Raw,3000,0.05,R2,1343723075,1567632726,discovery,C:\baidunetdiskdownload\stage1_gapvalue240_all_uploads_extracted\stage1_gapvalue240_P62_upload\runs\RUN_198\attempt_20260720T020035_R2_429dffc689,attempt_20260720T020035_R2_429dffc689,P62,tail_accel_62,9C51D6B23600CBED36CFFA2537C7DC9C02A093536976ECA80D4968F18691E598,stage1-gapvalue240-runtime-v1.2.0,73662c8d4fdcc1dc682308b65c7f021de645f41e,7EAEC542F4B61A5210EE6CB39E58134335EC514A47939509B56A62A148BDB8E8,0,native_approximate,66782,95,0.0286926549897334,1,104,68253,0.0314882606797166,1,0.0310005345013583,0.2209623739490929,0.9911052202220564,0.4997839687566632,0.960104685720698,0.2788215948075703,120000,100000,20000,operational_v2_tie_safe
RUN_199,TRIAD_067,B,B04,B04_GapGuard-Raw_B3000,GapGuard-Raw,3000,0.1,T,1829910790,1900271024,discovery,C:\baidunetdiskdownload\stage1_gapvalue240_all_uploads_extracted\stage1_gapvalue240_P13_upload\runs\RUN_199\attempt_20260723T181518_T_859ab67a70,attempt_20260723T181518_T_859ab67a70,P13,machine_07,9C51D6B23600CBED36CFFA2537C7DC9C02A093536976ECA80D4968F18691E598,stage1-gapvalue240-runtime-v1.2.0,73662c8d4fdcc1dc682308b65c7f021de645f41e,C099AEEED2CC3AAF496670E6EFFCA2854501E7359EFE74B391CA1828AD6A9430,0,native_approximate,66291,95,0.0282939939950757,1,105,68253,0.0319236187462026,1,0.0314300335962888,0.2218871374550742,0.9908096507965448,0.5042668199376331,0.959379617200256,0.2823796824825588,120000,100000,20000,operational_v2_tie_safe
RUN_200,TRIAD_067,B,B04,B04_GapGuard-Raw_B3000,GapGuard-Raw,3000,0.1,R1,1829910790,1931781229,discovery,C:\baidunetdiskdownload\stage1_gapvalue240_all_uploads_extracted\stage1_gapvalue240_P12_upload\runs\RUN_200\attempt_20260721T232325_R1_0875541587,attempt_20260721T232325_R1_0875541587,P12,machine_12,F6EB65A7878DEFF112BC81661D2D227419F9D7B0CF31BCDDBED923AFF4DE3AC8,stage1-gapvalue240-runtime-v1.2.0,73662c8d4fdcc1dc682308b65c7f021de645f41e,6A00EE4D24781BD562FBD5669B0FA7FC6AB96D433D0382F3A17A92A264DE1620,0,native_approximate,67975,95,0.0311335253190953,1,99,68253,0.0316633253234822,1,0.0311742464075592,0.2155615912471531,0.9911528109311326,0.4995175868171758,0.9599785645235734,0.2839559955700226,120000,100000,20000,operational_v2_tie_safe
RUN_201,TRIAD_067,B,B04,B04_GapGuard-Raw_B3000,GapGuard-Raw,3000,0.1,R2,1829910790,162801954,discovery,C:\baidunetdiskdownload\stage1_gapvalue240_all_uploads_extracted\stage1_gapvalue240_P12_upload\runs\RUN_201\attempt_20260722T131107_R2_4e5f602746,attempt_20260722T131107_R2_4e5f602746,P12,machine_12,F6EB65A7878DEFF112BC81661D2D227419F9D7B0CF31BCDDBED923AFF4DE3AC8,stage1-gapvalue240-runtime-v1.2.0,73662c8d4fdcc1dc682308b65c7f021de645f41e,634CA020E876EAC93511B5936D8368D07D6ED966A7EC5EA5B022423933C40E11,0,native_approximate,63582,95,0.0241452609686483,1,115,68253,0.031274537078927,1,0.0307622367521212,0.2152494472394176,0.9912903912241826,0.4860022235552191,0.9605281544720614,0.2707527763158015,120000,100000,20000,operational_v2_tie_safe
RUN_202,TRIAD_068,B,B04,B04_GapGuard-Raw_B3000,GapGuard-Raw,3000,0.1,T,1385197443,1892084187,discovery,C:\baidunetdiskdownload\stage1_gapvalue240_all_uploads_extracted\stage1_gapvalue240_P64_upload\runs\RUN_202\attempt_20260723T221115_T_bb10fe91b9,attempt_20260723T221115_T_bb10fe91b9,P64,machine_08,9C51D6B23600CBED36CFFA2537C7DC9C02A093536976ECA80D4968F18691E598,stage1-gapvalue240-runtime-v1.2.0,73662c8d4fdcc1dc682308b65c7f021de645f41e,C04B24553336D78004D5260FD5EA0D207F037D2F2D10F9DAB71B2FFF49FAA9F3,0,native_approximate,65575,95,0.0267820007686091,1,118,68253,0.0313915903490888,1,0.0309265149801978,0.2163578779891227,0.9904310666849744,0.4873049961989004,0.9595045517047768,0.2709471182097777,120000,100000,20000,operational_v2_tie_safe
RUN_203,TRIAD_068,B,B04,B04_GapGuard-Raw_B3000,GapGuard-Raw,3000,0.1,R1,1385197443,983341386,discovery,C:\baidunetdiskdownload\stage1_gapvalue240_all_uploads_extracted\stage1_gapvalue240_P12_upload\runs\RUN_203\attempt_20260723T025806_R1_d072176d24,attempt_20260723T025806_R1_d072176d24,P12,machine_12,F6EB65A7878DEFF112BC81661D2D227419F9D7B0CF31BCDDBED923AFF4DE3AC8,stage1-gapvalue240-runtime-v1.2.0,73662c8d4fdcc1dc682308b65c7f021de645f41e,804FE36FBF13CFF9C663348A706F60F1EEF199505BBBAD5B92E89A7B06489B30,0,native_approximate,67153,95,0.0305668517588372,1,108,68253,0.0326473021793038,1,0.0321404858366427,0.2168172447408729,0.9911817271203764,0.5038742799018004,0.9590412412837336,0.2870570351609275,120000,100000,20000,operational_v2_tie_safe
RUN_204,TRIAD_068,B,B04,B04_GapGuard-Raw_B3000,GapGuard-Raw,3000,0.1,R2,1385197443,1594622484,discovery,C:\baidunetdiskdownload\stage1_gapvalue240_all_uploads_extracted\stage1_gapvalue240_P12_upload\runs\RUN_204\attempt_20260723T164407_R2_b01ca5ab5d,attempt_20260723T164407_R2_b01ca5ab5d,P12,machine_12,F6EB65A7878DEFF112BC81661D2D227419F9D7B0CF31BCDDBED923AFF4DE3AC8,stage1-gapvalue240-runtime-v1.2.0,73662c8d4fdcc1dc682308b65c7f021de645f41e,A00B3C5234140DC3AD42889EE8C9C14B398B88CF626AF669E450178C2EB8BAF3,0,native_approximate,67824,95,0.0301009926320262,1,103,68253,0.0309879715632525,1,0.030451194023532,0.2291375970045628,0.9903722198740772,0.4984382629922557,0.9599210258505452,0.2693006659876928,120000,100000,20000,operational_v2_tie_safe
RUN_205,TRIAD_069,B,B04,B04_GapGuard-Raw_B3000,GapGuard-Raw,3000,0.1,T,1343723075,1879155201,discovery,C:\baidunetdiskdownload\stage1_gapvalue240_all_uploads_extracted\stage1_gapvalue240_P34_upload\runs\RUN_205\attempt_20260724T045251_T_a004b7578e,attempt_20260724T045251_T_a004b7578e,P34,machine_09,9C51D6B23600CBED36CFFA2537C7DC9C02A093536976ECA80D4968F18691E598,stage1-gapvalue240-runtime-v1.2.0,73662c8d4fdcc1dc682308b65c7f021de645f41e,3F6A7045DF7A210AE1F714E7E17828D5EB837F9E2A55B74669292617DC49CA94,0,native_approximate,67230,95,0.0294428712326589,1,101,68253,0.0314446522531308,1,0.0309797701426448,0.2259721110910746,0.991116686222192,0.5018601316123057,0.9601369160795472,0.275888020521231,120000,100000,20000,operational_v2_tie_safe
RUN_206,TRIAD_069,B,B04,B04_GapGuard-Raw_B3000,GapGuard-Raw,3000,0.1,R1,1343723075,809504981,discovery,C:\baidunetdiskdownload\stage1_gapvalue240_all_uploads_extracted\stage1_gapvalue240_P62_upload\runs\RUN_206\attempt_20260723T044840_R1_5a4082efac,attempt_20260723T044840_R1_5a4082efac,P62,tail_accel_62,9C51D6B23600CBED36CFFA2537C7DC9C02A093536976ECA80D4968F18691E598,stage1-gapvalue240-runtime-v1.2.0,73662c8d4fdcc1dc682308b65c7f021de645f41e,0CDCF0709697BCB53952BBD3A379278B4EFCD30D7131380D6458A8FF043C8252,0,native_approximate,63442,95,0.022899943657443,1,121,68253,0.0303671797452908,1,0.0299031802617311,0.2144884686888676,0.9910489805218012,0.5034590838428796,0.96114580026007,0.288970615154012,120000,100000,20000,operational_v2_tie_safe
RUN_207,TRIAD_069,B,B04,B04_GapGuard-Raw_B3000,GapGuard-Raw,3000,0.1,R2,1343723075,2131224182,discovery,C:\baidunetdiskdownload\stage1_gapvalue240_all_uploads_extracted\stage1_gapvalue240_P62_upload\runs\RUN_207\attempt_20260724T085032_R2_530856ee91,attempt_20260724T085032_R2_530856ee91,P62,tail_accel_62,9C51D6B23600CBED36CFFA2537C7DC9C02A093536976ECA80D4968F18691E598,stage1-gapvalue240-runtime-v1.2.0,73662c8d4fdcc1dc682308b65c7f021de645f41e,7085C76B979016E0C77B91DA41FAA1CEAC83CE8D802349D9E5225C1A3D1DA9BB,0,native_approximate,65766,95,0.0271303255608633,1,114,68253,0.0312938453596235,1,0.0308834350943205,0.2121259530178439,0.9914894205914456,0.4963447280383828,0.960605985497125,0.2842187750205389,120000,100000,20000,operational_v2_tie_safe
RUN_208,TRIAD_070,B,B05,B05_GapGuard-Raw_B3000,GapGuard-Raw,3000,0.2,T,1829910790,1403913016,discovery,C:\baidunetdiskdownload\stage1_gapvalue240_all_uploads_extracted\stage1_gapvalue240_P56_upload\runs\RUN_208\attempt_20260724T002331_T_05f1f4dabd,attempt_20260724T002331_T_05f1f4dabd,P56,machine_10,9C51D6B23600CBED36CFFA2537C7DC9C02A093536976ECA80D4968F18691E598,stage1-gapvalue240-runtime-v1.2.0,73662c8d4fdcc1dc682308b65c7f021de645f41e,5B22634D242AD48C6606FA2E686BD6CA5F7AF8ED0232475B1AAEC20BBAD27335,0,native_approximate,65521,95,0.0262228546490594,1,113,68253,0.0309825146299781,1,0.0304492632168892,0.2119793142458168,0.9909905192051977,0.5011860968146704,0.9605412559883084,0.2892067825688535,120000,100000,20000,operational_v2_tie_safe
RUN_209,TRIAD_070,B,B05,B05_GapGuard-Raw_B3000,GapGuard-Raw,3000,0.2,R1,1829910790,1719462789,discovery,C:\baidunetdiskdownload\stage1_gapvalue240_all_uploads_extracted\stage1_gapvalue240_P12_upload\runs\RUN_209\attempt_20260725T110202_R1_7857b66061,attempt_20260725T110202_R1_7857b66061,P12,machine_12,F6EB65A7878DEFF112BC81661D2D227419F9D7B0CF31BCDDBED923AFF4DE3AC8,stage1-gapvalue240-runtime-v1.2.0,73662c8d4fdcc1dc682308b65c7f021de645f41e,5D4E93BA2265256679F75C96E1637648BD90238FF19D236F5DFEF704683E994B,0,native_approximate,62950,95,0.0231931356124343,1,121,68253,0.0312681345436775,1,0.0307893290840395,0.2164739074876641,0.9902008010575248,0.4940275766045406,0.9594114719734852,0.2775536691168765,120000,100000,20000,operational_v2_tie_safe
RUN_210,TRIAD_070,B,B05,B05_GapGuard-Raw_B3000,GapGuard-Raw,3000,0.2,R2,1829910790,1604841168,discovery,C:\baidunetdiskdownload\stage1_gapvalue240_all_uploads_extracted\stage1_gapvalue240_P63_upload\runs\RUN_210\attempt_20260725T104530_R2_e92df6bc39,attempt_20260725T104530_R2_e92df6bc39,P63,machine_02,9C51D6B23600CBED36CFFA2537C7DC9C02A093536976ECA80D4968F18691E598,stage1-gapvalue240-runtime-v1.2.0,73662c8d4fdcc1dc682308b65c7f021de645f41e,56E93576EA90F067FB80433C44A12FE01AA5A0159D86B9F9A276D375DCABA73D,0,native_approximate,64997,95,0.0249192576720494,1,113,68253,0.0302053492334301,1,0.0297210151599916,0.2141628579598862,0.991470052916308,0.4977300286174279,0.9617490377563164,0.2835671706575416,120000,100000,20000,operational_v2_tie_safe
RUN_211,TRIAD_071,B,B05,B05_GapGuard-Raw_B3000,GapGuard-Raw,3000,0.2,T,1385197443,1700867627,discovery,C:\baidunetdiskdownload\stage1_gapvalue240_all_uploads_extracted\stage1_gapvalue240_P35_upload\runs\RUN_211\attempt_20260724T174912_T_d571ec1646,attempt_20260724T174912_T_d571ec1646,P35,machine_01,9C51D6B23600CBED36CFFA2537C7DC9C02A093536976ECA80D4968F18691E598,stage1-gapvalue240-runtime-v1.2.0,73662c8d4fdcc1dc682308b65c7f021de645f41e,E20A79899C9E007ED7D72A31ABC32EB97C93EFCAC60B2208E9CD5445E1D3584F,0,native_approximate,65939,95,0.0270504975860926,1,111,68253,0.031167429769364,1,0.0306993456946456,0.2188821221484683,0.9906446345568032,0.4977827912953973,0.9599452888621574,0.278900669146929,120000,100000,20000,operational_v2_tie_safe
