split,label,image_id,relative_path,absolute_path,file_size_bytes,width,height,aspect_ratio,sha1
train,Abnormal,00389590,train/Abnormal/00389590.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Abnormal\00389590.png,211436,352,288,1.222222,
train,Abnormal,00389591,train/Abnormal/00389591.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Abnormal\00389591.png,214336,352,288,1.222222,
train,Abnormal,00389592,train/Abnormal/00389592.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Abnormal\00389592.png,204179,352,288,1.222222,
train,Abnormal,00389626,train/Abnormal/00389626.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Abnormal\00389626.png,209072,352,288,1.222222,
train,Abnormal,00389669,train/Abnormal/00389669.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Abnormal\00389669.png,165649,352,288,1.222222,
train,Abnormal,00389671,train/Abnormal/00389671.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Abnormal\00389671.png,166886,352,288,1.222222,
train,Abnormal,00389687,train/Abnormal/00389687.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Abnormal\00389687.png,195932,352,288,1.222222,
train,Abnormal,00389781,train/Abnormal/00389781.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Abnormal\00389781.png,148454,352,288,1.222222,
train,Abnormal,00389813,train/Abnormal/00389813.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Abnormal\00389813.png,151176,352,288,1.222222,
train,Abnormal,00389825,train/Abnormal/00389825.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Abnormal\00389825.png,156546,352,288,1.222222,
train,Abnormal,00390066,train/Abnormal/00390066.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Abnormal\00390066.png,181590,352,288,1.222222,
train,Abnormal,00390158,train/Abnormal/00390158.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Abnormal\00390158.png,177857,352,288,1.222222,
train,Abnormal,00390181,train/Abnormal/00390181.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Abnormal\00390181.png,184757,352,288,1.222222,
train,Abnormal,00390258,train/Abnormal/00390258.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Abnormal\00390258.png,167655,352,288,1.222222,
train,Abnormal,00390276,train/Abnormal/00390276.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Abnormal\00390276.png,197254,352,288,1.222222,
train,Abnormal,00390408,train/Abnormal/00390408.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Abnormal\00390408.png,176263,352,288,1.222222,
train,Abnormal,00390448,train/Abnormal/00390448.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Abnormal\00390448.png,196196,352,288,1.222222,
train,Abnormal,00390504,train/Abnormal/00390504.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Abnormal\00390504.png,176887,352,288,1.222222,
train,Abnormal,00390601,train/Abnormal/00390601.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Abnormal\00390601.png,191147,352,288,1.222222,
train,Abnormal,00390671,train/Abnormal/00390671.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Abnormal\00390671.png,202011,352,288,1.222222,
train,Abnormal,00390705,train/Abnormal/00390705.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Abnormal\00390705.png,199426,352,288,1.222222,
train,Abnormal,00390708,train/Abnormal/00390708.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Abnormal\00390708.png,210020,352,288,1.222222,
train,Abnormal,00390864,train/Abnormal/00390864.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Abnormal\00390864.png,209303,352,288,1.222222,
train,Abnormal,00391018,train/Abnormal/00391018.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Abnormal\00391018.png,234230,352,288,1.222222,
train,Abnormal,00391132,train/Abnormal/00391132.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Abnormal\00391132.png,191551,352,288,1.222222,
train,Abnormal,00391170,train/Abnormal/00391170.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Abnormal\00391170.png,207164,352,288,1.222222,
train,Abnormal,00391285,train/Abnormal/00391285.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Abnormal\00391285.png,160591,352,288,1.222222,
train,Abnormal,00391370,train/Abnormal/00391370.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Abnormal\00391370.png,195214,352,288,1.222222,
train,Abnormal,00391377,train/Abnormal/00391377.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Abnormal\00391377.png,185526,352,288,1.222222,
train,Abnormal,00391462,train/Abnormal/00391462.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Abnormal\00391462.png,177179,352,288,1.222222,
train,Abnormal,00391548,train/Abnormal/00391548.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Abnormal\00391548.png,188568,352,288,1.222222,
train,Abnormal,00391559,train/Abnormal/00391559.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Abnormal\00391559.png,196003,352,288,1.222222,
train,Abnormal,00391562,train/Abnormal/00391562.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Abnormal\00391562.png,194898,352,288,1.222222,
train,Abnormal,00391596,train/Abnormal/00391596.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Abnormal\00391596.png,177219,352,288,1.222222,
train,Abnormal,00391634,train/Abnormal/00391634.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Abnormal\00391634.png,208470,352,288,1.222222,
train,Abnormal,00391635,train/Abnormal/00391635.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Abnormal\00391635.png,200421,352,288,1.222222,
train,Abnormal,00391636,train/Abnormal/00391636.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Abnormal\00391636.png,197031,352,288,1.222222,
train,Abnormal,00391638,train/Abnormal/00391638.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Abnormal\00391638.png,191007,352,288,1.222222,
train,Abnormal,00391643,train/Abnormal/00391643.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Abnormal\00391643.png,210752,352,288,1.222222,
train,Abnormal,00391742,train/Abnormal/00391742.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Abnormal\00391742.png,163306,352,288,1.222222,
train,Abnormal,00391776,train/Abnormal/00391776.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Abnormal\00391776.png,182399,352,288,1.222222,
train,Abnormal,00392080,train/Abnormal/00392080.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Abnormal\00392080.png,139829,352,288,1.222222,
train,Abnormal,00392537,train/Abnormal/00392537.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Abnormal\00392537.png,145054,352,288,1.222222,
train,Abnormal,00392749,train/Abnormal/00392749.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Abnormal\00392749.png,163811,352,288,1.222222,
train,Abnormal,00392801,train/Abnormal/00392801.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Abnormal\00392801.png,159252,352,288,1.222222,
train,Abnormal,00392831,train/Abnormal/00392831.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Abnormal\00392831.png,116541,352,288,1.222222,
train,Abnormal,00392842,train/Abnormal/00392842.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Abnormal\00392842.png,188478,352,288,1.222222,
train,Abnormal,00392847,train/Abnormal/00392847.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Abnormal\00392847.png,201018,352,288,1.222222,
train,Abnormal,00392910,train/Abnormal/00392910.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Abnormal\00392910.png,179399,352,288,1.222222,
train,Abnormal,00392949,train/Abnormal/00392949.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Abnormal\00392949.png,187392,352,288,1.222222,
train,Abnormal,00392975,train/Abnormal/00392975.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Abnormal\00392975.png,141727,352,288,1.222222,
train,Abnormal,00392978,train/Abnormal/00392978.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Abnormal\00392978.png,147450,352,288,1.222222,
train,Abnormal,00392991,train/Abnormal/00392991.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Abnormal\00392991.png,217451,352,288,1.222222,
train,Abnormal,00392993,train/Abnormal/00392993.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Abnormal\00392993.png,221947,352,288,1.222222,
train,Abnormal,00392996,train/Abnormal/00392996.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Abnormal\00392996.png,207836,352,288,1.222222,
train,Abnormal,00392997,train/Abnormal/00392997.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Abnormal\00392997.png,218464,352,288,1.222222,
train,Abnormal,00393004,train/Abnormal/00393004.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Abnormal\00393004.png,202071,352,288,1.222222,
train,Abnormal,00393008,train/Abnormal/00393008.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Abnormal\00393008.png,193846,352,288,1.222222,
train,Abnormal,00393086,train/Abnormal/00393086.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Abnormal\00393086.png,194523,352,288,1.222222,
train,Abnormal,00393115,train/Abnormal/00393115.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Abnormal\00393115.png,227005,352,288,1.222222,
train,Abnormal,00393116,train/Abnormal/00393116.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Abnormal\00393116.png,226340,352,288,1.222222,
train,Abnormal,00393142,train/Abnormal/00393142.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Abnormal\00393142.png,166090,352,288,1.222222,
train,Abnormal,00393144,train/Abnormal/00393144.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Abnormal\00393144.png,165785,352,288,1.222222,
train,Abnormal,00393149,train/Abnormal/00393149.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Abnormal\00393149.png,169305,352,288,1.222222,
train,Abnormal,00393219,train/Abnormal/00393219.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Abnormal\00393219.png,197105,352,288,1.222222,
train,Abnormal,00393264,train/Abnormal/00393264.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Abnormal\00393264.png,213157,352,288,1.222222,
train,Abnormal,00393348,train/Abnormal/00393348.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Abnormal\00393348.png,154956,352,288,1.222222,
train,Abnormal,00393388,train/Abnormal/00393388.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Abnormal\00393388.png,197539,352,288,1.222222,
train,Abnormal,00393461,train/Abnormal/00393461.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Abnormal\00393461.png,192367,352,288,1.222222,
train,Abnormal,00393526,train/Abnormal/00393526.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Abnormal\00393526.png,195003,352,288,1.222222,
train,Abnormal,00393589,train/Abnormal/00393589.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Abnormal\00393589.png,186128,352,288,1.222222,
train,Abnormal,00393620,train/Abnormal/00393620.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Abnormal\00393620.png,180729,352,288,1.222222,
train,Abnormal,00393681,train/Abnormal/00393681.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Abnormal\00393681.png,203908,352,288,1.222222,
train,Abnormal,00393794,train/Abnormal/00393794.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Abnormal\00393794.png,187294,352,288,1.222222,
train,Abnormal,00393900,train/Abnormal/00393900.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Abnormal\00393900.png,159485,352,288,1.222222,
train,Abnormal,00393979,train/Abnormal/00393979.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Abnormal\00393979.png,207378,352,288,1.222222,
train,Abnormal,00393983,train/Abnormal/00393983.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Abnormal\00393983.png,198496,352,288,1.222222,
train,Abnormal,00394076,train/Abnormal/00394076.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Abnormal\00394076.png,174815,352,288,1.222222,
train,Abnormal,00394306,train/Abnormal/00394306.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Abnormal\00394306.png,162756,352,288,1.222222,
train,Abnormal,00394481,train/Abnormal/00394481.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Abnormal\00394481.png,226861,352,288,1.222222,
train,Abnormal,00394540,train/Abnormal/00394540.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Abnormal\00394540.png,169487,352,288,1.222222,
train,Abnormal,00394573,train/Abnormal/00394573.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Abnormal\00394573.png,218929,352,288,1.222222,
train,Abnormal,00394619,train/Abnormal/00394619.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Abnormal\00394619.png,157322,352,288,1.222222,
train,Abnormal,00394664,train/Abnormal/00394664.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Abnormal\00394664.png,182537,352,288,1.222222,
train,Abnormal,00394706,train/Abnormal/00394706.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Abnormal\00394706.png,94358,352,288,1.222222,
train,Abnormal,00394756,train/Abnormal/00394756.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Abnormal\00394756.png,126979,352,288,1.222222,
train,Abnormal,00395023,train/Abnormal/00395023.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Abnormal\00395023.png,215718,352,288,1.222222,
train,Abnormal,00395059,train/Abnormal/00395059.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Abnormal\00395059.png,193670,352,288,1.222222,
train,Abnormal,00395069,train/Abnormal/00395069.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Abnormal\00395069.png,176550,352,288,1.222222,
train,Abnormal,00395186,train/Abnormal/00395186.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Abnormal\00395186.png,206067,352,288,1.222222,
train,Abnormal,00395188,train/Abnormal/00395188.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Abnormal\00395188.png,204014,352,288,1.222222,
train,Abnormal,00395224,train/Abnormal/00395224.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Abnormal\00395224.png,172463,352,288,1.222222,
train,Abnormal,00395502,train/Abnormal/00395502.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Abnormal\00395502.png,185609,352,288,1.222222,
train,Abnormal,00395566,train/Abnormal/00395566.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Abnormal\00395566.png,225380,352,288,1.222222,
train,Abnormal,00395586,train/Abnormal/00395586.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Abnormal\00395586.png,170547,352,288,1.222222,
train,Abnormal,00395591,train/Abnormal/00395591.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Abnormal\00395591.png,196465,352,288,1.222222,
train,Abnormal,00395601,train/Abnormal/00395601.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Abnormal\00395601.png,179744,352,288,1.222222,
train,Abnormal,00395936,train/Abnormal/00395936.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Abnormal\00395936.png,189117,352,288,1.222222,
train,Abnormal,00396055,train/Abnormal/00396055.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Abnormal\00396055.png,195083,352,288,1.222222,
train,Abnormal,00396106,train/Abnormal/00396106.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Abnormal\00396106.png,166294,352,288,1.222222,
train,Abnormal,00396126,train/Abnormal/00396126.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Abnormal\00396126.png,199281,352,288,1.222222,
train,Abnormal,00396295,train/Abnormal/00396295.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Abnormal\00396295.png,170105,352,288,1.222222,
train,Abnormal,00396338,train/Abnormal/00396338.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Abnormal\00396338.png,224196,352,288,1.222222,
train,Abnormal,00396339,train/Abnormal/00396339.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Abnormal\00396339.png,215054,352,288,1.222222,
train,Abnormal,00396340,train/Abnormal/00396340.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Abnormal\00396340.png,223892,352,288,1.222222,
train,Abnormal,00396364,train/Abnormal/00396364.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Abnormal\00396364.png,231608,352,288,1.222222,
train,Abnormal,00396372,train/Abnormal/00396372.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Abnormal\00396372.png,220121,352,288,1.222222,
train,Abnormal,00396376,train/Abnormal/00396376.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Abnormal\00396376.png,201163,352,288,1.222222,
train,Abnormal,00396482,train/Abnormal/00396482.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Abnormal\00396482.png,189702,352,288,1.222222,
train,Abnormal,00396493,train/Abnormal/00396493.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Abnormal\00396493.png,218796,352,288,1.222222,
train,Abnormal,00396794,train/Abnormal/00396794.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Abnormal\00396794.png,201992,352,288,1.222222,
train,Abnormal,00396820,train/Abnormal/00396820.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Abnormal\00396820.png,213962,352,288,1.222222,
train,Abnormal,00396821,train/Abnormal/00396821.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Abnormal\00396821.png,202613,352,288,1.222222,
