rank,sample_id,y_true,oof_fold,oof_group_id,train_primary_class,dynamic_bucket,mean_p_defect,correct_rate,std_p_defect,raw_score,method,method_eligible_pool_id
24159,Det/images/normal_train/01283975.png,0,06,filename_bucket_1000:1283,Normal,easy_clean,0.021358244,1.0,0.0187829679,0.04271648799999994,Boundary-0.5-Clean,clean_normal
24160,Det/images/normal_train/00667999.png,0,03,filename_bucket_1000:667,Normal,learnable_hard,0.0213567979,0.995,0.0646363512,0.042713595800000004,Boundary-0.5-Clean,clean_normal
24161,Det/images/normal_train/00329542.png,0,03,filename_bucket_1000:329,Normal,easy_clean,0.0213549433,1.0,0.02750829,0.04270988659999997,Boundary-0.5-Clean,clean_normal
24162,Det/images/normal_train/00934923.png,0,01,filename_bucket_1000:934,Normal,easy_clean,0.0213543768,1.0,0.0205110158,0.04270875360000004,Boundary-0.5-Clean,clean_normal
24163,Det/images/normal_train/01160268.png,0,05,filename_bucket_1000:1160,Normal,easy_clean,0.0213543729,1.0,0.0181356988,0.04270874579999995,Boundary-0.5-Clean,clean_normal
24164,Det/images/normal_train/00539741.png,0,06,filename_bucket_1000:539,Normal,easy_clean,0.0213518334,1.0,0.0262380268,0.04270366680000004,Boundary-0.5-Clean,clean_normal
24165,Det/images/normal_train/01038071.png,0,00,filename_bucket_1000:1038,Normal,easy_clean,0.0213481755,1.0,0.0193961534,0.04269635100000002,Boundary-0.5-Clean,clean_normal
24166,Det/images/normal_train/01057448.png,0,06,filename_bucket_1000:1057,Normal,easy_clean,0.0213436958,1.0,0.0286952428,0.04268739160000001,Boundary-0.5-Clean,clean_normal
24167,Det/images/normal_train/00518342.png,0,09,filename_bucket_1000:518,Normal,easy_clean,0.0213422448,1.0,0.0404333781,0.04268448960000004,Boundary-0.5-Clean,clean_normal
24168,Det/images/normal_train/00841394.png,0,04,filename_bucket_1000:841,Normal,easy_clean,0.0213398725,1.0,0.0340433336,0.04267974500000005,Boundary-0.5-Clean,clean_normal
24169,Det/images/normal_train/00237824.png,0,06,filename_bucket_1000:237,Normal,easy_clean,0.0213368116,1.0,0.0293563332,0.04267362320000001,Boundary-0.5-Clean,clean_normal
24170,Det/images/normal_train/01102996.png,0,08,filename_bucket_1000:1102,Normal,easy_clean,0.0213351566,1.0,0.0258284379,0.04267031320000003,Boundary-0.5-Clean,clean_normal
24171,Det/images/normal_train/00188925.png,0,06,filename_bucket_1000:188,Normal,easy_clean,0.0213349724,1.0,0.0339289777,0.04266994479999997,Boundary-0.5-Clean,clean_normal
24172,Det/images/normal_train/00417246.png,0,07,filename_bucket_1000:417,Normal,easy_clean,0.0213338552,1.0,0.0208725122,0.04266771039999995,Boundary-0.5-Clean,clean_normal
24173,Det/images/normal_train/01005928.png,0,09,filename_bucket_1000:1005,Normal,easy_clean,0.0213318638,1.0,0.0268250236,0.042663727600000034,Boundary-0.5-Clean,clean_normal
24174,Det/images/normal_train/00928788.png,0,03,filename_bucket_1000:928,Normal,learnable_hard,0.021330214,0.995,0.0474029265,0.04266042800000003,Boundary-0.5-Clean,clean_normal
24175,Det/images/normal_train/00403231.png,0,03,filename_bucket_1000:403,Normal,easy_clean,0.021327559,1.0,0.0247823551,0.04265511799999999,Boundary-0.5-Clean,clean_normal
24176,Det/images/normal_train/00205820.png,0,08,filename_bucket_1000:205,Normal,learnable_hard,0.0213253363,0.995,0.0687747627,0.042650672599999995,Boundary-0.5-Clean,clean_normal
24177,Det/images/normal_train/00539088.png,0,06,filename_bucket_1000:539,Normal,easy_clean,0.0213231576,1.0,0.0327050761,0.04264631519999995,Boundary-0.5-Clean,clean_normal
24178,Det/images/normal_train/01039414.png,0,01,filename_bucket_1000:1039,Normal,easy_clean,0.0213226507,1.0,0.0373519918,0.0426453014,Boundary-0.5-Clean,clean_normal
24179,Det/images/normal_train/00242613.png,0,01,filename_bucket_1000:242,Normal,easy_clean,0.0213222156,1.0,0.0410822963,0.042644431200000055,Boundary-0.5-Clean,clean_normal
24180,Det/images/normal_train/01030361.png,0,04,filename_bucket_1000:1030,Normal,easy_clean,0.0213176625,1.0,0.0259943928,0.042635325,Boundary-0.5-Clean,clean_normal
24181,Det/images/normal_train/00751418.png,0,09,filename_bucket_1000:751,Normal,easy_clean,0.0213175729,1.0,0.0221737298,0.04263514580000005,Boundary-0.5-Clean,clean_normal
24182,Det/images/normal_train/00325466.png,0,00,filename_bucket_1000:325,Normal,easy_clean,0.021316311,1.0,0.0181159444,0.04263262199999995,Boundary-0.5-Clean,clean_normal
24183,Det/images/normal_train/00963054.png,0,05,filename_bucket_1000:963,Normal,easy_clean,0.0213146182,1.0,0.0244171238,0.04262923640000005,Boundary-0.5-Clean,clean_normal
24184,Det/images/normal_train/00256587.png,0,03,filename_bucket_1000:256,Normal,easy_clean,0.0213129341,1.0,0.0288416201,0.04262586820000003,Boundary-0.5-Clean,clean_normal
24185,Det/images/normal_train/00307495.png,0,08,filename_bucket_1000:307,Normal,easy_clean,0.0213127346,1.0,0.0232685863,0.04262546919999999,Boundary-0.5-Clean,clean_normal
24186,Det/images/normal_train/00693247.png,0,03,filename_bucket_1000:693,Normal,learnable_hard,0.0213125482,0.985,0.084882983,0.04262509640000001,Boundary-0.5-Clean,clean_normal
24187,Det/images/normal_train/00540731.png,0,05,filename_bucket_1000:540,Normal,easy_clean,0.0213121716,1.0,0.0175465032,0.04262434319999997,Boundary-0.5-Clean,clean_normal
24188,Det/images/normal_train/00471185.png,0,00,filename_bucket_1000:471,Normal,easy_clean,0.0213117943,1.0,0.020726062,0.04262358860000004,Boundary-0.5-Clean,clean_normal
24189,Det/images/normal_train/00192314.png,0,09,filename_bucket_1000:192,Normal,easy_clean,0.0213083445,1.0,0.0249145884,0.04261668900000004,Boundary-0.5-Clean,clean_normal
24190,Det/images/normal_train/00550748.png,0,08,filename_bucket_1000:550,Normal,easy_clean,0.0213067367,1.0,0.0312742232,0.04261347339999999,Boundary-0.5-Clean,clean_normal
24191,Det/images/normal_train/00906326.png,0,05,filename_bucket_1000:906,Normal,easy_clean,0.0213056821,1.0,0.0239256041,0.0426113642,Boundary-0.5-Clean,clean_normal
24192,Det/images/normal_train/00405677.png,0,05,filename_bucket_1000:405,Normal,easy_clean,0.0213043364,1.0,0.0225555999,0.042608672800000025,Boundary-0.5-Clean,clean_normal
24193,Det/images/normal_train/01225107.png,0,01,filename_bucket_1000:1225,Normal,easy_clean,0.0213032532,1.0,0.0190791506,0.042606506399999966,Boundary-0.5-Clean,clean_normal
24194,Det/images/normal_train/00944092.png,0,05,filename_bucket_1000:944,Normal,easy_clean,0.0212979608,1.0,0.0335296107,0.04259592160000003,Boundary-0.5-Clean,clean_normal
24195,Det/images/normal_train/00151060.png,0,01,filename_bucket_1000:151,Normal,easy_clean,0.0212940218,1.0,0.0273946637,0.042588043600000014,Boundary-0.5-Clean,clean_normal
24196,Det/images/normal_train/00512742.png,0,05,filename_bucket_1000:512,Normal,easy_clean,0.021293098,1.0,0.0271820895,0.04258619600000002,Boundary-0.5-Clean,clean_normal
24197,Det/images/normal_train/01015702.png,0,03,filename_bucket_1000:1015,Normal,easy_clean,0.0212881467,1.0,0.0321144699,0.04257629340000002,Boundary-0.5-Clean,clean_normal
24198,Det/images/normal_train/00190608.png,0,09,filename_bucket_1000:190,Normal,learnable_hard,0.0212859184,0.995,0.0587487228,0.042571836799999985,Boundary-0.5-Clean,clean_normal
24199,Det/images/normal_train/00800541.png,0,05,filename_bucket_1000:800,Normal,easy_clean,0.0212815504,1.0,0.0215134126,0.04256310080000003,Boundary-0.5-Clean,clean_normal
24200,Det/images/normal_train/01089011.png,0,01,filename_bucket_1000:1089,Normal,easy_clean,0.0212813618,1.0,0.0245684679,0.04256272360000002,Boundary-0.5-Clean,clean_normal
24201,Det/images/normal_train/00965288.png,0,03,filename_bucket_1000:965,Normal,easy_clean,0.0212791317,1.0,0.0368074296,0.04255826340000002,Boundary-0.5-Clean,clean_normal
24202,Det/images/normal_train/01176230.png,0,02,filename_bucket_1000:1176,Normal,easy_clean,0.0212787951,1.0,0.0366122478,0.04255759020000005,Boundary-0.5-Clean,clean_normal
24203,Det/images/normal_train/01193959.png,0,01,filename_bucket_1000:1193,Normal,easy_clean,0.0212785486,1.0,0.017866869,0.042557097200000005,Boundary-0.5-Clean,clean_normal
24204,Det/images/normal_train/00414149.png,0,05,filename_bucket_1000:414,Normal,easy_clean,0.0212775055,1.0,0.0330737603,0.04255501100000003,Boundary-0.5-Clean,clean_normal
24205,Det/images/normal_train/00757675.png,0,05,filename_bucket_1000:757,Normal,learnable_hard,0.0212719985,0.995,0.0636815564,0.042543997,Boundary-0.5-Clean,clean_normal
24206,Det/images/normal_train/01085389.png,0,07,filename_bucket_1000:1085,Normal,easy_clean,0.0212664704,1.0,0.0313792345,0.04253294080000003,Boundary-0.5-Clean,clean_normal
24207,Det/images/normal_train/01285143.png,0,08,filename_bucket_1000:1285,Normal,easy_clean,0.0212646412,1.0,0.0323115797,0.04252928239999998,Boundary-0.5-Clean,clean_normal
24208,Det/images/normal_train/00624159.png,0,08,filename_bucket_1000:624,Normal,easy_clean,0.0212645961,1.0,0.0177472997,0.042529192199999954,Boundary-0.5-Clean,clean_normal
24209,Det/images/normal_train/00607480.png,0,09,filename_bucket_1000:607,Normal,easy_clean,0.0212600969,1.0,0.0213607187,0.04252019380000005,Boundary-0.5-Clean,clean_normal
24210,Det/images/normal_train/00666578.png,0,08,filename_bucket_1000:666,Normal,easy_clean,0.0212597252,1.0,0.0350092887,0.04251945040000005,Boundary-0.5-Clean,clean_normal
24211,Det/images/normal_train/01102453.png,0,08,filename_bucket_1000:1102,Normal,easy_clean,0.0212590412,1.0,0.0283000557,0.04251808239999999,Boundary-0.5-Clean,clean_normal
24212,Det/images/normal_train/01284331.png,0,00,filename_bucket_1000:1284,Normal,easy_clean,0.0212551723,1.0,0.0239295363,0.04251034460000003,Boundary-0.5-Clean,clean_normal
24213,Det/images/normal_train/00966322.png,0,07,filename_bucket_1000:966,Normal,easy_clean,0.0212522459,0.995,0.0429738396,0.042504491800000044,Boundary-0.5-Clean,clean_normal
24214,Det/images/normal_train/00344035.png,0,00,filename_bucket_1000:344,Normal,easy_clean,0.0212509621,1.0,0.016593979,0.042501924199999985,Boundary-0.5-Clean,clean_normal
24215,Det/images/normal_train/00367361.png,0,04,filename_bucket_1000:367,Normal,easy_clean,0.0212471213,1.0,0.0223420437,0.04249424260000001,Boundary-0.5-Clean,clean_normal
24216,Det/images/normal_train/01283228.png,0,06,filename_bucket_1000:1283,Normal,easy_clean,0.0212403008,1.0,0.0244996762,0.0424806016,Boundary-0.5-Clean,clean_normal
24217,Det/images/normal_train/00966238.png,0,07,filename_bucket_1000:966,Normal,easy_clean,0.0212337114,1.0,0.0203117947,0.04246742280000004,Boundary-0.5-Clean,clean_normal
24218,Det/images/normal_train/00324349.png,0,00,filename_bucket_1000:324,Normal,learnable_hard,0.0212333742,0.995,0.0599252164,0.042466748399999976,Boundary-0.5-Clean,clean_normal
24219,Det/images/normal_train/00447183.png,0,05,filename_bucket_1000:447,Normal,easy_clean,0.0212322628,1.0,0.0335006219,0.042464525600000025,Boundary-0.5-Clean,clean_normal
24220,Det/images/normal_train/01056131.png,0,08,filename_bucket_1000:1056,Normal,easy_clean,0.0212314327,1.0,0.028314991,0.042462865399999994,Boundary-0.5-Clean,clean_normal
24221,Det/images/normal_train/00883189.png,0,05,filename_bucket_1000:883,Normal,easy_clean,0.0212313704,1.0,0.0185754289,0.04246274080000001,Boundary-0.5-Clean,clean_normal
24222,Det/images/normal_train/00234804.png,0,06,filename_bucket_1000:234,Normal,easy_clean,0.0212308075,1.0,0.0198864757,0.04246161500000001,Boundary-0.5-Clean,clean_normal
24223,Det/images/normal_train/00256431.png,0,03,filename_bucket_1000:256,Normal,easy_clean,0.0212305988,1.0,0.0410197168,0.0424611976,Boundary-0.5-Clean,clean_normal
24224,Det/images/normal_train/00294904.png,0,05,filename_bucket_1000:294,Normal,easy_clean,0.0212293783,1.0,0.0481963628,0.04245875659999998,Boundary-0.5-Clean,clean_normal
24225,Det/images/normal_train/01216966.png,0,01,filename_bucket_1000:1216,Normal,easy_clean,0.0212279032,1.0,0.0227432746,0.04245580640000002,Boundary-0.5-Clean,clean_normal
24226,Det/images/normal_train/00367428.png,0,04,filename_bucket_1000:367,Normal,easy_clean,0.0212261502,1.0,0.0207373636,0.04245230040000003,Boundary-0.5-Clean,clean_normal
24227,Det/images/normal_train/00546876.png,0,07,filename_bucket_1000:546,Normal,easy_clean,0.0212250747,1.0,0.0468725605,0.042450149400000026,Boundary-0.5-Clean,clean_normal
24228,Det/images/normal_train/01269245.png,0,00,filename_bucket_1000:1269,Normal,easy_clean,0.0212249553,1.0,0.0284245125,0.04244991060000003,Boundary-0.5-Clean,clean_normal
24229,Det/images/normal_train/01286184.png,0,00,filename_bucket_1000:1286,Normal,easy_clean,0.0212242576,1.0,0.0182026844,0.042448515200000037,Boundary-0.5-Clean,clean_normal
24230,Det/images/normal_train/00884506.png,0,09,filename_bucket_1000:884,Normal,easy_clean,0.0212212628,1.0,0.0277990352,0.04244252560000006,Boundary-0.5-Clean,clean_normal
24231,Det/images/normal_train/01100168.png,0,06,filename_bucket_1000:1100,Normal,easy_clean,0.0212203713,1.0,0.0330049075,0.04244074259999997,Boundary-0.5-Clean,clean_normal
24232,Det/images/normal_train/00348547.png,0,03,filename_bucket_1000:348,Normal,easy_clean,0.0212190538,1.0,0.038090907,0.0424381076,Boundary-0.5-Clean,clean_normal
24233,Det/images/normal_train/01251413.png,0,04,filename_bucket_1000:1251,Normal,easy_clean,0.0212134833,1.0,0.0238959972,0.042426966600000005,Boundary-0.5-Clean,clean_normal
24234,Det/images/normal_train/01031352.png,0,09,filename_bucket_1000:1031,Normal,easy_clean,0.0212107566,1.0,0.0203738432,0.04242151319999998,Boundary-0.5-Clean,clean_normal
24235,Det/images/normal_train/00147964.png,0,08,filename_bucket_1000:147,Normal,easy_clean,0.021210525,1.0,0.0287096028,0.04242104999999996,Boundary-0.5-Clean,clean_normal
24236,Det/images/normal_train/00451030.png,0,06,filename_bucket_1000:451,Normal,easy_clean,0.0212104059,1.0,0.0257456266,0.04242081180000001,Boundary-0.5-Clean,clean_normal
24237,Det/images/normal_train/00884089.png,0,09,filename_bucket_1000:884,Normal,easy_clean,0.0212099955,1.0,0.0254157152,0.042419991000000046,Boundary-0.5-Clean,clean_normal
24238,Det/images/normal_train/01203124.png,0,05,filename_bucket_1000:1203,Normal,easy_clean,0.0212099423,1.0,0.0283571383,0.04241988460000001,Boundary-0.5-Clean,clean_normal
24239,Det/images/normal_train/01026576.png,0,07,filename_bucket_1000:1026,Normal,easy_clean,0.0212060365,1.0,0.0256142956,0.04241207300000005,Boundary-0.5-Clean,clean_normal
24240,Det/images/normal_train/00840488.png,0,00,filename_bucket_1000:840,Normal,easy_clean,0.0212055042,0.995,0.057758824,0.042411008400000005,Boundary-0.5-Clean,clean_normal
24241,Det/images/normal_train/01129416.png,0,09,filename_bucket_1000:1129,Normal,easy_clean,0.0212028583,1.0,0.0213493556,0.04240571660000003,Boundary-0.5-Clean,clean_normal
24242,Det/images/normal_train/01049749.png,0,08,filename_bucket_1000:1049,Normal,easy_clean,0.0212021397,1.0,0.0180295244,0.04240427940000002,Boundary-0.5-Clean,clean_normal
24243,Det/images/normal_train/00410857.png,0,00,filename_bucket_1000:410,Normal,easy_clean,0.0211988576,1.0,0.0200487475,0.04239771520000002,Boundary-0.5-Clean,clean_normal
24244,Det/images/normal_train/01012264.png,0,00,filename_bucket_1000:1012,Normal,easy_clean,0.0211988202,1.0,0.0184546644,0.04239764040000005,Boundary-0.5-Clean,clean_normal
24245,Det/images/normal_train/00341617.png,0,04,filename_bucket_1000:341,Normal,easy_clean,0.0211985492,1.0,0.0234032178,0.042397098399999944,Boundary-0.5-Clean,clean_normal
24246,Det/images/normal_train/00522820.png,0,07,filename_bucket_1000:522,Normal,easy_clean,0.02119064,1.0,0.0400588763,0.042381279999999966,Boundary-0.5-Clean,clean_normal
24247,Det/images/normal_train/00511490.png,0,02,filename_bucket_1000:511,Normal,easy_clean,0.0211842298,1.0,0.0199397073,0.04236845960000002,Boundary-0.5-Clean,clean_normal
24248,Det/images/normal_train/00814478.png,0,02,filename_bucket_1000:814,Normal,easy_clean,0.0211809317,1.0,0.020503313,0.04236186340000003,Boundary-0.5-Clean,clean_normal
24249,Det/images/normal_train/00449043.png,0,03,filename_bucket_1000:449,Normal,easy_clean,0.0211701232,1.0,0.0148374424,0.0423402464,Boundary-0.5-Clean,clean_normal
24250,Det/images/normal_train/00883424.png,0,05,filename_bucket_1000:883,Normal,easy_clean,0.0211700788,0.995,0.0557037683,0.042340157599999984,Boundary-0.5-Clean,clean_normal
24251,Det/images/normal_train/00821933.png,0,06,filename_bucket_1000:821,Normal,easy_clean,0.0211650064,1.0,0.0301974669,0.04233001280000004,Boundary-0.5-Clean,clean_normal
24252,Det/images/normal_train/01002023.png,0,06,filename_bucket_1000:1002,Normal,easy_clean,0.0211580244,1.0,0.0161192438,0.04231604879999995,Boundary-0.5-Clean,clean_normal
24253,Det/images/normal_train/00935291.png,0,09,filename_bucket_1000:935,Normal,easy_clean,0.0211542818,1.0,0.0238332398,0.042308563600000015,Boundary-0.5-Clean,clean_normal
24254,Det/images/normal_train/01257246.png,0,07,filename_bucket_1000:1257,Normal,easy_clean,0.0211496828,0.995,0.0589876211,0.04229936560000003,Boundary-0.5-Clean,clean_normal
24255,Det/images/normal_train/00350646.png,0,04,filename_bucket_1000:350,Normal,easy_clean,0.0211475101,1.0,0.0270201645,0.04229502019999998,Boundary-0.5-Clean,clean_normal
24256,Det/images/normal_train/01126952.png,0,06,filename_bucket_1000:1126,Normal,easy_clean,0.0211453623,1.0,0.028720845,0.04229072460000005,Boundary-0.5-Clean,clean_normal
24257,Det/images/normal_train/01286472.png,0,00,filename_bucket_1000:1286,Normal,easy_clean,0.0211451436,1.0,0.016939242,0.04229028719999994,Boundary-0.5-Clean,clean_normal
24258,Det/images/normal_train/01012444.png,0,00,filename_bucket_1000:1012,Normal,easy_clean,0.0211433606,1.0,0.019885643,0.04228672119999999,Boundary-0.5-Clean,clean_normal
24259,Det/images/normal_train/00247885.png,0,01,filename_bucket_1000:247,Normal,easy_clean,0.021142038,1.0,0.0281885347,0.04228407599999995,Boundary-0.5-Clean,clean_normal
24260,Det/images/normal_train/00798250.png,0,03,filename_bucket_1000:798,Normal,easy_clean,0.0211369993,1.0,0.0221622591,0.04227399860000003,Boundary-0.5-Clean,clean_normal
24261,Det/images/normal_train/00425183.png,0,02,filename_bucket_1000:425,Normal,easy_clean,0.0211366743,1.0,0.0163720978,0.04227334859999998,Boundary-0.5-Clean,clean_normal
24262,Det/images/normal_train/01038756.png,0,00,filename_bucket_1000:1038,Normal,easy_clean,0.0211363436,1.0,0.0447567664,0.04227268719999999,Boundary-0.5-Clean,clean_normal
24263,Det/images/normal_train/01038058.png,0,00,filename_bucket_1000:1038,Normal,easy_clean,0.0211352621,1.0,0.0201667123,0.04227052419999999,Boundary-0.5-Clean,clean_normal
24264,Det/images/normal_train/00620521.png,0,06,filename_bucket_1000:620,Normal,easy_clean,0.0211320314,1.0,0.0390314603,0.042264062799999946,Boundary-0.5-Clean,clean_normal
24265,Det/images/normal_train/00964453.png,0,05,filename_bucket_1000:964,Normal,easy_clean,0.0211303928,1.0,0.047203095,0.04226078560000002,Boundary-0.5-Clean,clean_normal
24266,Det/images/normal_train/01119629.png,0,01,filename_bucket_1000:1119,Normal,easy_clean,0.0211287793,1.0,0.0127558308,0.04225755860000002,Boundary-0.5-Clean,clean_normal
24267,Det/images/normal_train/00609720.png,0,08,filename_bucket_1000:609,Normal,easy_clean,0.0211286689,1.0,0.0250903052,0.04225733779999996,Boundary-0.5-Clean,clean_normal
24268,Det/images/normal_train/00748160.png,0,04,filename_bucket_1000:748,Normal,easy_clean,0.0211274092,1.0,0.014532224,0.042254818400000005,Boundary-0.5-Clean,clean_normal
24269,Det/images/normal_train/00437729.png,0,05,filename_bucket_1000:437,Normal,easy_clean,0.0211251331,1.0,0.0269558024,0.04225026619999994,Boundary-0.5-Clean,clean_normal
24270,Det/images/normal_train/01063082.png,0,02,filename_bucket_1000:1063,Normal,easy_clean,0.0211244723,1.0,0.020850731,0.04224894459999995,Boundary-0.5-Clean,clean_normal
24271,Det/images/normal_train/00217696.png,0,07,filename_bucket_1000:217,Normal,easy_clean,0.021122755,1.0,0.0231844929,0.042245509999999986,Boundary-0.5-Clean,clean_normal
24272,Det/images/normal_train/00968324.png,0,09,filename_bucket_1000:968,Normal,learnable_hard,0.0211224901,0.995,0.0500662049,0.042244980200000004,Boundary-0.5-Clean,clean_normal
24273,Det/images/normal_train/00632230.png,0,09,filename_bucket_1000:632,Normal,easy_clean,0.0211218999,1.0,0.0268606595,0.04224379980000004,Boundary-0.5-Clean,clean_normal
24274,Det/images/normal_train/01125839.png,0,02,filename_bucket_1000:1125,Normal,easy_clean,0.021119574,1.0,0.0129048155,0.04223914799999995,Boundary-0.5-Clean,clean_normal
24275,Det/images/normal_train/00584318.png,0,05,filename_bucket_1000:584,Normal,easy_clean,0.0211176451,1.0,0.0454415516,0.04223529020000005,Boundary-0.5-Clean,clean_normal
24276,Det/images/normal_train/00317699.png,0,04,filename_bucket_1000:317,Normal,easy_clean,0.0211173476,1.0,0.0236263058,0.042234695200000005,Boundary-0.5-Clean,clean_normal
24277,Det/images/normal_train/00446398.png,0,09,filename_bucket_1000:446,Normal,easy_clean,0.0211146504,1.0,0.0217977286,0.04222930079999998,Boundary-0.5-Clean,clean_normal
24278,Det/images/normal_train/01135199.png,0,03,filename_bucket_1000:1135,Normal,learnable_hard,0.0211140572,0.995,0.0418220391,0.04222811439999996,Boundary-0.5-Clean,clean_normal
24279,Det/images/normal_train/00179173.png,0,00,filename_bucket_1000:179,Normal,easy_clean,0.021113581,1.0,0.0201890849,0.042227161999999985,Boundary-0.5-Clean,clean_normal
24280,Det/images/normal_train/01207881.png,0,02,filename_bucket_1000:1207,Normal,easy_clean,0.0211133091,1.0,0.0228223463,0.042226618199999955,Boundary-0.5-Clean,clean_normal
24281,Det/images/normal_train/00933617.png,0,03,filename_bucket_1000:933,Normal,easy_clean,0.0211128903,1.0,0.0240190996,0.04222578060000004,Boundary-0.5-Clean,clean_normal
24282,Det/images/normal_train/00884012.png,0,09,filename_bucket_1000:884,Normal,easy_clean,0.0211124033,1.0,0.0423711985,0.04222480659999994,Boundary-0.5-Clean,clean_normal
24283,Det/images/normal_train/00712635.png,0,01,filename_bucket_1000:712,Normal,easy_clean,0.0211120161,1.0,0.0433028015,0.04222403220000004,Boundary-0.5-Clean,clean_normal
24284,Det/images/normal_train/01125591.png,0,02,filename_bucket_1000:1125,Normal,easy_clean,0.0211108896,1.0,0.0259937387,0.04222177920000003,Boundary-0.5-Clean,clean_normal
24285,Det/images/normal_train/00596765.png,0,02,filename_bucket_1000:596,Normal,easy_clean,0.021110233,1.0,0.0155190466,0.042220465999999957,Boundary-0.5-Clean,clean_normal
24286,Det/images/normal_train/00528470.png,0,04,filename_bucket_1000:528,Normal,easy_clean,0.0211089838,1.0,0.0170216477,0.04221796759999996,Boundary-0.5-Clean,clean_normal
24287,Det/images/normal_train/00526002.png,0,01,filename_bucket_1000:526,Normal,easy_clean,0.0211047192,1.0,0.027897735,0.04220943840000002,Boundary-0.5-Clean,clean_normal
24288,Det/images/normal_train/00590389.png,0,04,filename_bucket_1000:590,Normal,easy_clean,0.0211028218,1.0,0.0236330466,0.04220564360000001,Boundary-0.5-Clean,clean_normal
24289,Det/images/normal_train/01175197.png,0,05,filename_bucket_1000:1175,Normal,easy_clean,0.0211023836,1.0,0.0260729852,0.04220476719999999,Boundary-0.5-Clean,clean_normal
24290,Det/images/normal_train/00559579.png,0,03,filename_bucket_1000:559,Normal,easy_clean,0.0211021723,1.0,0.0387307148,0.0422043446,Boundary-0.5-Clean,clean_normal
24291,Det/images/normal_train/00548451.png,0,00,filename_bucket_1000:548,Normal,easy_clean,0.0211002327,1.0,0.0250647916,0.0422004654,Boundary-0.5-Clean,clean_normal
24292,Det/images/normal_train/00368304.png,0,02,filename_bucket_1000:368,Normal,easy_clean,0.0210978735,1.0,0.0311594699,0.04219574699999995,Boundary-0.5-Clean,clean_normal
24293,Det/images/normal_train/01167468.png,0,01,filename_bucket_1000:1167,Normal,easy_clean,0.0210964357,1.0,0.0236153399,0.04219287139999994,Boundary-0.5-Clean,clean_normal
24294,Det/images/normal_train/01039731.png,0,01,filename_bucket_1000:1039,Normal,learnable_hard,0.0210903842,0.995,0.0600734871,0.04218076839999996,Boundary-0.5-Clean,clean_normal
24295,Det/images/normal_train/01286760.png,0,00,filename_bucket_1000:1286,Normal,easy_clean,0.0210887023,1.0,0.0220004082,0.04217740459999997,Boundary-0.5-Clean,clean_normal
24296,Det/images/normal_train/01245551.png,0,09,filename_bucket_1000:1245,Normal,easy_clean,0.0210849353,1.0,0.0164818089,0.04216987059999999,Boundary-0.5-Clean,clean_normal
24297,Det/images/normal_train/01078241.png,0,06,filename_bucket_1000:1078,Normal,easy_clean,0.021084307,1.0,0.0279591941,0.04216861400000005,Boundary-0.5-Clean,clean_normal
24298,Det/images/normal_train/01267905.png,0,04,filename_bucket_1000:1267,Normal,easy_clean,0.0210794411,1.0,0.0192464539,0.04215888219999997,Boundary-0.5-Clean,clean_normal
24299,Det/images/normal_train/00444175.png,0,02,filename_bucket_1000:444,Normal,easy_clean,0.02107557,1.0,0.0258535831,0.042151139999999976,Boundary-0.5-Clean,clean_normal
24300,Det/images/normal_train/00327014.png,0,06,filename_bucket_1000:327,Normal,easy_clean,0.0210754869,1.0,0.0465827284,0.04215097379999999,Boundary-0.5-Clean,clean_normal
24301,Det/images/normal_train/00343823.png,0,02,filename_bucket_1000:343,Normal,easy_clean,0.0210730043,1.0,0.0335718825,0.04214600859999995,Boundary-0.5-Clean,clean_normal
24302,Det/images/normal_train/00265359.png,0,05,filename_bucket_1000:265,Normal,easy_clean,0.0210677853,1.0,0.0337934017,0.04213557059999995,Boundary-0.5-Clean,clean_normal
24303,Det/images/normal_train/01291740.png,0,07,filename_bucket_1000:1291,Normal,easy_clean,0.0210675182,1.0,0.0244026115,0.04213503640000005,Boundary-0.5-Clean,clean_normal
24304,Det/images/normal_train/00251080.png,0,04,filename_bucket_1000:251,Normal,learnable_hard,0.02106541,0.995,0.0578829173,0.04213082000000001,Boundary-0.5-Clean,clean_normal
24305,Det/images/normal_train/01154541.png,0,01,filename_bucket_1000:1154,Normal,easy_clean,0.0210643044,1.0,0.0311717419,0.04212860880000002,Boundary-0.5-Clean,clean_normal
24306,Det/images/normal_train/01285328.png,0,08,filename_bucket_1000:1285,Normal,easy_clean,0.0210607276,1.0,0.0187559616,0.04212145519999999,Boundary-0.5-Clean,clean_normal
24307,Det/images/normal_train/00807494.png,0,08,filename_bucket_1000:807,Normal,easy_clean,0.0210593471,1.0,0.0254450656,0.04211869420000003,Boundary-0.5-Clean,clean_normal
24308,Det/images/normal_train/01014215.png,0,04,filename_bucket_1000:1014,Normal,easy_clean,0.0210569936,1.0,0.037416759,0.042113987200000036,Boundary-0.5-Clean,clean_normal
24309,Det/images/normal_train/01113932.png,0,07,filename_bucket_1000:1113,Normal,easy_clean,0.0210528805,1.0,0.0299699107,0.042105760999999964,Boundary-0.5-Clean,clean_normal
24310,Det/images/normal_train/01220349.png,0,01,filename_bucket_1000:1220,Normal,easy_clean,0.0210481568,1.0,0.0240330203,0.04209631359999999,Boundary-0.5-Clean,clean_normal
