rank,sample_id,y_true,oof_fold,oof_group_id,train_primary_class,dynamic_bucket,mean_p_defect,correct_rate,std_p_defect,raw_score,method,method_eligible_pool_id
5077,Det/images/normal_train/00378040.png,0,05,filename_bucket_1000:378,Normal,learnable_hard,0.3225720894,0.615,0.2491112545,0.3206813959,EndpointTrend,learnable_normal
5078,Det/images/normal_train/00448656.png,0,04,filename_bucket_1000:448,Normal,learnable_hard,0.0837291718,0.99,0.0901288104,0.3206596804,EndpointTrend,learnable_normal
5079,Det/images/normal_train/01190347.png,0,02,filename_bucket_1000:1190,Normal,learnable_hard,0.1873644266,0.985,0.1154747992,0.3206360638,EndpointTrend,learnable_normal
5080,Det/images/normal_train/01220059.png,0,01,filename_bucket_1000:1220,Normal,learnable_hard,0.0269521003,0.995,0.0569454038,0.3206080474,EndpointTrend,learnable_normal
5081,Det/images/normal_train/01055051.png,0,01,filename_bucket_1000:1055,Normal,learnable_hard,0.0247383712,0.995,0.0651658496,0.3206036539,EndpointTrend,learnable_normal
5082,Det/images/normal_train/00213029.png,0,03,filename_bucket_1000:213,Normal,learnable_hard,0.6017637166,0.22,0.1735937896,0.32054579260000005,EndpointTrend,learnable_normal
5083,Det/images/normal_train/00971116.png,0,02,filename_bucket_1000:971,Normal,learnable_hard,0.0551415298,0.99,0.0817499889,0.3204918406,EndpointTrend,learnable_normal
5084,Det/images/normal_train/00558870.png,0,06,filename_bucket_1000:558,Normal,learnable_hard,0.351784924,0.73,0.1838039442,0.3204859905,EndpointTrend,learnable_normal
5085,Det/images/normal_train/00528033.png,0,04,filename_bucket_1000:528,Normal,learnable_hard,0.0820003536,0.995,0.0673139394,0.3201299791,EndpointTrend,learnable_normal
5086,Det/images/normal_train/00869380.png,0,03,filename_bucket_1000:869,Normal,learnable_hard,0.1630604847,0.995,0.0714631919,0.3201122806,EndpointTrend,learnable_normal
5087,Det/images/normal_train/00945854.png,0,08,filename_bucket_1000:945,Normal,learnable_hard,0.1479080959,0.995,0.08753932,0.3200936445,EndpointTrend,learnable_normal
5088,Det/images/normal_train/00187529.png,0,03,filename_bucket_1000:187,Normal,learnable_hard,0.2312992317,0.97,0.147503604,0.3199185613,EndpointTrend,learnable_normal
5089,Det/images/normal_train/00895585.png,0,09,filename_bucket_1000:895,Normal,learnable_hard,0.6908342563,0.19,0.2520318124,0.3199026957,EndpointTrend,learnable_normal
5090,Det/images/normal_train/00300124.png,0,03,filename_bucket_1000:300,Normal,learnable_hard,0.0469040694,0.995,0.0846651586,0.3197937488,EndpointTrend,learnable_normal
5091,Det/images/normal_train/01204763.png,0,09,filename_bucket_1000:1204,Normal,learnable_hard,0.1264250006,0.995,0.1237212397,0.3195930412,EndpointTrend,learnable_normal
5092,Det/images/normal_train/01261733.png,0,00,filename_bucket_1000:1261,Normal,learnable_hard,0.369365427,0.84,0.1269956859,0.3195807636,EndpointTrend,learnable_normal
5093,Det/images/normal_train/00292151.png,0,00,filename_bucket_1000:292,Normal,learnable_hard,0.0094378644,0.995,0.0582820445,0.31911848699999995,EndpointTrend,learnable_normal
5094,Det/images/normal_train/00772821.png,0,01,filename_bucket_1000:772,Normal,learnable_hard,0.061751421,0.98,0.1298915053,0.3190976573,EndpointTrend,learnable_normal
5095,Det/images/normal_train/01122117.png,0,07,filename_bucket_1000:1122,Normal,learnable_hard,0.1328703891,0.985,0.1178365345,0.3189281603,EndpointTrend,learnable_normal
5096,Det/images/normal_train/00613832.png,0,06,filename_bucket_1000:613,Normal,learnable_hard,0.3440012005,0.715,0.2041177876,0.3187161021,EndpointTrend,learnable_normal
5097,Det/images/normal_train/00784109.png,0,00,filename_bucket_1000:784,Normal,learnable_hard,0.1332700148,0.965,0.1342735373,0.31856090270000004,EndpointTrend,learnable_normal
5098,Det/images/normal_train/01000157.png,0,04,filename_bucket_1000:1000,Normal,learnable_hard,0.2360981418,0.985,0.1056264962,0.3185006678,EndpointTrend,learnable_normal
5099,Det/images/normal_train/01222312.png,0,07,filename_bucket_1000:1222,Normal,learnable_hard,0.3685479406,0.62,0.2091308225,0.31846401750000003,EndpointTrend,learnable_normal
5100,Det/images/normal_train/00944068.png,0,05,filename_bucket_1000:944,Normal,learnable_hard,0.0266213342,0.995,0.066684935,0.3184498838,EndpointTrend,learnable_normal
5101,Det/images/normal_train/01148632.png,0,04,filename_bucket_1000:1148,Normal,learnable_hard,0.1795175922,0.995,0.1177465268,0.3181597384,EndpointTrend,learnable_normal
5102,Det/images/normal_train/00957579.png,0,02,filename_bucket_1000:957,Normal,learnable_hard,0.3522694544,0.635,0.2403728949,0.3181496845,EndpointTrend,learnable_normal
5103,Det/images/normal_train/00297041.png,0,08,filename_bucket_1000:297,Normal,learnable_hard,0.1614709693,0.995,0.146276698,0.3180432278,EndpointTrend,learnable_normal
5104,Det/images/normal_train/00300085.png,0,03,filename_bucket_1000:300,Normal,learnable_hard,0.1941436421,0.985,0.1035412749,0.3180113463,EndpointTrend,learnable_normal
5105,Det/images/normal_train/00959098.png,0,02,filename_bucket_1000:959,Normal,learnable_hard,0.3395758216,0.735,0.2063214176,0.3179146168,EndpointTrend,learnable_normal
5106,Det/images/normal_train/00932506.png,0,07,filename_bucket_1000:932,Normal,learnable_hard,0.1223224973,0.995,0.1131826581,0.3178676874,EndpointTrend,learnable_normal
5107,Det/images/normal_train/00486375.png,0,04,filename_bucket_1000:486,Normal,learnable_hard,0.430045011,0.525,0.2000324203,0.3177670911,EndpointTrend,learnable_normal
5108,Det/images/normal_train/00965034.png,0,03,filename_bucket_1000:965,Normal,learnable_hard,0.0589670993,0.995,0.0747180071,0.31776096820000005,EndpointTrend,learnable_normal
5109,Det/images/normal_train/00591561.png,0,07,filename_bucket_1000:591,Normal,learnable_hard,0.0721615595,0.995,0.0879939336,0.3177137424,EndpointTrend,learnable_normal
5110,Det/images/normal_train/00252007.png,0,08,filename_bucket_1000:252,Normal,learnable_hard,0.2447667343,0.99,0.1510796361,0.3176932181,EndpointTrend,learnable_normal
5111,Det/images/normal_train/00578500.png,0,03,filename_bucket_1000:578,Normal,learnable_hard,0.1235854571,0.995,0.1009133276,0.3174448741,EndpointTrend,learnable_normal
5112,Det/images/normal_train/00825637.png,0,02,filename_bucket_1000:825,Normal,learnable_hard,0.0298711998,0.995,0.06797,0.3174160589,EndpointTrend,learnable_normal
5113,Det/images/normal_train/00214295.png,0,09,filename_bucket_1000:214,Normal,learnable_hard,0.0849475932,0.995,0.0870577806,0.3173888889,EndpointTrend,learnable_normal
5114,Det/images/normal_train/00193832.png,0,06,filename_bucket_1000:193,Normal,learnable_hard,0.2378078705,0.995,0.1695431379,0.3173858914,EndpointTrend,learnable_normal
5115,Det/images/normal_train/01209097.png,0,08,filename_bucket_1000:1209,Normal,learnable_hard,0.1937231294,0.94,0.1555330904,0.31736597419999996,EndpointTrend,learnable_normal
5116,Det/images/normal_train/00999359.png,0,08,filename_bucket_1000:999,Normal,learnable_hard,0.0346073237,0.99,0.0699287438,0.31710623720000003,EndpointTrend,learnable_normal
5117,Det/images/normal_train/00567046.png,0,06,filename_bucket_1000:567,Normal,learnable_hard,0.0352900103,0.995,0.0540137712,0.3170656355,EndpointTrend,learnable_normal
5118,Det/images/normal_train/00511832.png,0,02,filename_bucket_1000:511,Normal,learnable_hard,0.1997434106,0.99,0.1112756777,0.31702063420000004,EndpointTrend,learnable_normal
5119,Det/images/normal_train/00613858.png,0,06,filename_bucket_1000:613,Normal,learnable_hard,0.1116830203,0.995,0.0696394112,0.31700616660000003,EndpointTrend,learnable_normal
5120,Det/images/normal_train/01018715.png,0,01,filename_bucket_1000:1018,Normal,learnable_hard,0.0440316876,0.995,0.0731458769,0.3169817845,EndpointTrend,learnable_normal
5121,Det/images/normal_train/00902142.png,0,04,filename_bucket_1000:902,Normal,learnable_hard,0.1195896533,0.985,0.1185167503,0.31692193350000003,EndpointTrend,learnable_normal
5122,Det/images/normal_train/01285860.png,0,08,filename_bucket_1000:1285,Normal,learnable_hard,0.4569554323,0.515,0.1963845933,0.31690716739999997,EndpointTrend,learnable_normal
5123,Det/images/normal_train/01075293.png,0,05,filename_bucket_1000:1075,Normal,learnable_hard,0.2569691172,0.99,0.1053736828,0.31683467049999997,EndpointTrend,learnable_normal
5124,Det/images/normal_train/00429035.png,0,01,filename_bucket_1000:429,Normal,learnable_hard,0.0839392492,0.995,0.0791305024,0.316720472,EndpointTrend,learnable_normal
5125,Det/images/normal_train/01038413.png,0,00,filename_bucket_1000:1038,Normal,learnable_hard,0.1185123993,0.995,0.1050010754,0.3167133352,EndpointTrend,learnable_normal
5126,Det/images/normal_train/00860383.png,0,03,filename_bucket_1000:860,Normal,learnable_hard,0.2538680494,0.99,0.1559933596,0.3165900316,EndpointTrend,learnable_normal
5127,Det/images/normal_train/01094723.png,0,05,filename_bucket_1000:1094,Normal,learnable_hard,0.1495605462,0.995,0.0851232777,0.31657908059999995,EndpointTrend,learnable_normal
5128,Det/images/normal_train/01202245.png,0,08,filename_bucket_1000:1202,Normal,learnable_hard,0.1717386409,0.995,0.09861176,0.3165500779,EndpointTrend,learnable_normal
5129,Det/images/normal_train/01117303.png,0,07,filename_bucket_1000:1117,Normal,learnable_hard,0.3202758423,0.89,0.1177498455,0.3165305257,EndpointTrend,learnable_normal
5130,Det/images/normal_train/00196050.png,0,03,filename_bucket_1000:196,Normal,learnable_hard,0.0115966805,0.995,0.055850052,0.31635643890000004,EndpointTrend,learnable_normal
5131,Det/images/normal_train/00468059.png,0,06,filename_bucket_1000:468,Normal,learnable_hard,0.0497297965,0.995,0.0807768902,0.31600304850000005,EndpointTrend,learnable_normal
5132,Det/images/normal_train/01269443.png,0,00,filename_bucket_1000:1269,Normal,learnable_hard,0.50251787,0.3,0.1968976053,0.3159753093,EndpointTrend,learnable_normal
5133,Det/images/normal_train/00905148.png,0,09,filename_bucket_1000:905,Normal,learnable_hard,0.0126239869,0.995,0.0511518413,0.31595424099999997,EndpointTrend,learnable_normal
5134,Det/images/normal_train/00671926.png,0,00,filename_bucket_1000:671,Normal,learnable_hard,0.0082519765,0.995,0.0544094004,0.3158944219,EndpointTrend,learnable_normal
5135,Det/images/normal_train/01289552.png,0,01,filename_bucket_1000:1289,Normal,learnable_hard,0.1421916546,0.99,0.0852757774,0.31588591860000004,EndpointTrend,learnable_normal
5136,Det/images/normal_train/00712573.png,0,01,filename_bucket_1000:712,Normal,learnable_hard,0.1184711886,0.98,0.1095370875,0.3158371174,EndpointTrend,learnable_normal
5137,Det/images/normal_train/00301306.png,0,05,filename_bucket_1000:301,Normal,learnable_hard,0.1153537596,0.975,0.1446676022,0.3158214646,EndpointTrend,learnable_normal
5138,Det/images/normal_train/00476189.png,0,09,filename_bucket_1000:476,Normal,learnable_hard,0.2709203805,0.955,0.1280640789,0.3158207855,EndpointTrend,learnable_normal
5139,Det/images/normal_train/01046206.png,0,03,filename_bucket_1000:1046,Normal,learnable_hard,0.0821119726,0.995,0.059622886,0.3156453472,EndpointTrend,learnable_normal
5140,Det/images/normal_train/01015944.png,0,03,filename_bucket_1000:1015,Normal,learnable_hard,0.2119467836,0.995,0.0752138881,0.31558830099999996,EndpointTrend,learnable_normal
5141,Det/images/normal_train/00807499.png,0,08,filename_bucket_1000:807,Normal,learnable_hard,0.19162546,0.985,0.1580721711,0.3155771835,EndpointTrend,learnable_normal
5142,Det/images/normal_train/00524518.png,0,02,filename_bucket_1000:524,Normal,learnable_hard,0.3509832231,0.875,0.1555347891,0.3154293038,EndpointTrend,learnable_normal
5143,Det/images/normal_train/00205259.png,0,08,filename_bucket_1000:205,Normal,learnable_hard,0.0489045748,0.99,0.0783397047,0.3153367901,EndpointTrend,learnable_normal
5144,Det/images/normal_train/01126043.png,0,06,filename_bucket_1000:1126,Normal,learnable_hard,0.04612315,0.99,0.0722127454,0.31511768,EndpointTrend,learnable_normal
5145,Det/images/normal_train/00351768.png,0,03,filename_bucket_1000:351,Normal,learnable_hard,0.1046607264,0.995,0.0991730388,0.3149317632,EndpointTrend,learnable_normal
5146,Det/images/normal_train/00879045.png,0,09,filename_bucket_1000:879,Normal,learnable_hard,0.1621407169,0.975,0.1559466681,0.3145123439,EndpointTrend,learnable_normal
5147,Det/images/normal_train/00529708.png,0,03,filename_bucket_1000:529,Normal,learnable_hard,0.2690304151,0.905,0.2108180195,0.3144824499,EndpointTrend,learnable_normal
5148,Det/images/normal_train/00184646.png,0,05,filename_bucket_1000:184,Normal,learnable_hard,0.3251674989,0.63,0.2850812414,0.3143899839,EndpointTrend,learnable_normal
5149,Det/images/normal_train/00735482.png,0,07,filename_bucket_1000:735,Normal,learnable_hard,0.5751773503,0.235,0.2027855499,0.3143176939,EndpointTrend,learnable_normal
5150,Det/images/normal_train/00883017.png,0,05,filename_bucket_1000:883,Normal,learnable_hard,0.0568263429,0.995,0.063402475,0.3142098646,EndpointTrend,learnable_normal
5151,Det/images/normal_train/01039019.png,0,01,filename_bucket_1000:1039,Normal,learnable_hard,0.1131901896,0.965,0.1403219463,0.3140514411,EndpointTrend,learnable_normal
5152,Det/images/normal_train/00945244.png,0,08,filename_bucket_1000:945,Normal,learnable_hard,0.0852075226,0.995,0.0533705305,0.31398605409999997,EndpointTrend,learnable_normal
5153,Det/images/normal_train/01289522.png,0,01,filename_bucket_1000:1289,Normal,learnable_hard,0.2469410845,0.995,0.1123557541,0.31396172569999997,EndpointTrend,learnable_normal
5154,Det/images/normal_train/01027522.png,0,08,filename_bucket_1000:1027,Normal,learnable_hard,0.0209968759,0.995,0.0686403663,0.3139228673,EndpointTrend,learnable_normal
5155,Det/images/normal_train/00283629.png,0,03,filename_bucket_1000:283,Normal,learnable_hard,0.0169348844,0.995,0.0739782534,0.3137126797,EndpointTrend,learnable_normal
5156,Det/images/normal_train/00704345.png,0,06,filename_bucket_1000:704,Normal,learnable_hard,0.083384029,0.99,0.0865258625,0.3134895374,EndpointTrend,learnable_normal
5157,Det/images/normal_train/00219468.png,0,09,filename_bucket_1000:219,Normal,learnable_hard,0.7433197036,0.065,0.1376539791,0.31348824500000005,EndpointTrend,learnable_normal
5158,Det/images/normal_train/00283589.png,0,03,filename_bucket_1000:283,Normal,learnable_hard,0.0420114068,0.99,0.0998245747,0.3134869378,EndpointTrend,learnable_normal
5159,Det/images/normal_train/01038580.png,0,00,filename_bucket_1000:1038,Normal,learnable_hard,0.0892986118,0.985,0.1106772707,0.3134577671,EndpointTrend,learnable_normal
5160,Det/images/normal_train/00786393.png,0,03,filename_bucket_1000:786,Normal,learnable_hard,0.1077069362,0.985,0.1227168149,0.313283836,EndpointTrend,learnable_normal
5161,Det/images/normal_train/00994055.png,0,04,filename_bucket_1000:994,Normal,learnable_hard,0.0455963793,0.995,0.0572329346,0.3131878521,EndpointTrend,learnable_normal
5162,Det/images/normal_train/00172675.png,0,05,filename_bucket_1000:172,Normal,learnable_hard,0.3261733218,0.85,0.1784105926,0.31314335379999997,EndpointTrend,learnable_normal
5163,Det/images/normal_train/00677796.png,0,01,filename_bucket_1000:677,Normal,learnable_hard,0.0834039273,0.995,0.0756286094,0.3130641408,EndpointTrend,learnable_normal
5164,Det/images/normal_train/00441375.png,0,09,filename_bucket_1000:441,Normal,learnable_hard,0.11269672,0.99,0.060877483,0.31300552189999997,EndpointTrend,learnable_normal
5165,Det/images/normal_train/00915227.png,0,09,filename_bucket_1000:915,Normal,learnable_hard,0.0727990127,0.995,0.0681766326,0.3128899663,EndpointTrend,learnable_normal
5166,Det/images/normal_train/00161936.png,0,03,filename_bucket_1000:161,Normal,learnable_hard,0.0896053537,0.995,0.0985601039,0.3128491236,EndpointTrend,learnable_normal
5167,Det/images/normal_train/00948525.png,0,07,filename_bucket_1000:948,Normal,learnable_hard,0.0612523777,0.99,0.0708359348,0.3127950831,EndpointTrend,learnable_normal
5168,Det/images/normal_train/00504944.png,0,03,filename_bucket_1000:504,Normal,learnable_hard,0.3852702944,0.595,0.203577075,0.31270844229999994,EndpointTrend,learnable_normal
5169,Det/images/normal_train/01101060.png,0,00,filename_bucket_1000:1101,Normal,learnable_hard,0.8763517909,0.02,0.0905243535,0.3126100003,EndpointTrend,learnable_normal
5170,Det/images/normal_train/01059706.png,0,03,filename_bucket_1000:1059,Normal,learnable_hard,0.0439094133,0.995,0.0647240459,0.3125123775,EndpointTrend,learnable_normal
5171,Det/images/normal_train/00941820.png,0,00,filename_bucket_1000:941,Normal,learnable_hard,0.2547432888,0.875,0.1589588833,0.31234281880000003,EndpointTrend,learnable_normal
5172,Det/images/normal_train/01229824.png,0,00,filename_bucket_1000:1229,Normal,learnable_hard,0.1463884971,0.985,0.1542843482,0.3123024029,EndpointTrend,learnable_normal
5173,Det/images/normal_train/00735249.png,0,07,filename_bucket_1000:735,Normal,learnable_hard,0.28144433,0.76,0.2310783009,0.312265495,EndpointTrend,learnable_normal
5174,Det/images/normal_train/01294715.png,0,05,filename_bucket_1000:1294,Normal,learnable_hard,0.2546282043,0.995,0.1226901807,0.3122642675,EndpointTrend,learnable_normal
5175,Det/images/normal_train/00445790.png,0,08,filename_bucket_1000:445,Normal,learnable_hard,0.0954938371,0.99,0.1038856322,0.31213960620000003,EndpointTrend,learnable_normal
5176,Det/images/normal_train/00372432.png,0,05,filename_bucket_1000:372,Normal,learnable_hard,0.0689399973,0.995,0.0692881559,0.3119094972,EndpointTrend,learnable_normal
5177,Det/images/normal_train/01119087.png,0,01,filename_bucket_1000:1119,Normal,learnable_hard,0.2063050808,0.995,0.1034921448,0.3119066898,EndpointTrend,learnable_normal
5178,Det/images/normal_train/00606418.png,0,00,filename_bucket_1000:606,Normal,learnable_hard,0.1085901878,0.99,0.098851954,0.31189915500000004,EndpointTrend,learnable_normal
5179,Det/images/normal_train/00225998.png,0,01,filename_bucket_1000:225,Normal,learnable_hard,0.0665149978,0.995,0.0725571382,0.3118174099,EndpointTrend,learnable_normal
5180,Det/images/normal_train/00808715.png,0,03,filename_bucket_1000:808,Normal,learnable_hard,0.1394444366,0.985,0.1507429767,0.3116798051,EndpointTrend,learnable_normal
5181,Det/images/normal_train/01248284.png,0,06,filename_bucket_1000:1248,Normal,learnable_hard,0.056276842,0.995,0.0795911871,0.3116679785,EndpointTrend,learnable_normal
5182,Det/images/normal_train/00881319.png,0,08,filename_bucket_1000:881,Normal,learnable_hard,0.0124724699,0.995,0.0578442086,0.3116591259,EndpointTrend,learnable_normal
5183,Det/images/normal_train/01198291.png,0,03,filename_bucket_1000:1198,Normal,learnable_hard,0.0432348897,0.99,0.076976227,0.3114722348,EndpointTrend,learnable_normal
5184,Det/images/normal_train/00877631.png,0,04,filename_bucket_1000:877,Normal,learnable_hard,0.0214330011,0.995,0.0548289141,0.31101011300000003,EndpointTrend,learnable_normal
5185,Det/images/normal_train/00662933.png,0,02,filename_bucket_1000:662,Normal,learnable_hard,0.3443115286,0.95,0.098841584,0.3107604235,EndpointTrend,learnable_normal
5186,Det/images/normal_train/00249216.png,0,09,filename_bucket_1000:249,Normal,learnable_hard,0.0722605998,0.99,0.1090792075,0.31071390460000003,EndpointTrend,learnable_normal
5187,Det/images/normal_train/01289523.png,0,01,filename_bucket_1000:1289,Normal,learnable_hard,0.1976741762,0.995,0.0968144108,0.3106591003,EndpointTrend,learnable_normal
5188,Det/images/normal_train/00606837.png,0,00,filename_bucket_1000:606,Normal,learnable_hard,0.369798424,0.745,0.1745763109,0.31058991880000003,EndpointTrend,learnable_normal
5189,Det/images/normal_train/00162230.png,0,02,filename_bucket_1000:162,Normal,learnable_hard,0.0312889055,0.995,0.0668948324,0.3104468478,EndpointTrend,learnable_normal
5190,Det/images/normal_train/01096815.png,0,06,filename_bucket_1000:1096,Normal,learnable_hard,0.1796800004,0.995,0.0885857839,0.3103596579,EndpointTrend,learnable_normal
5191,Det/images/normal_train/00429504.png,0,01,filename_bucket_1000:429,Normal,learnable_hard,0.4728087155,0.435,0.2013315698,0.3103340762,EndpointTrend,learnable_normal
5192,Det/images/normal_train/01235025.png,0,01,filename_bucket_1000:1235,Normal,learnable_hard,0.2522591485,0.96,0.1302990465,0.3102536202,EndpointTrend,learnable_normal
5193,Det/images/normal_train/00910816.png,0,05,filename_bucket_1000:910,Normal,learnable_hard,0.0861826823,0.995,0.0906362963,0.31007622370000004,EndpointTrend,learnable_normal
5194,Det/images/normal_train/00233614.png,0,03,filename_bucket_1000:233,Normal,learnable_hard,0.0526250463,0.995,0.0790698439,0.310072046,EndpointTrend,learnable_normal
5195,Det/images/normal_train/01040824.png,0,06,filename_bucket_1000:1040,Normal,learnable_hard,0.2204862028,0.95,0.1615615381,0.3100074556,EndpointTrend,learnable_normal
5196,Det/images/normal_train/00284574.png,0,01,filename_bucket_1000:284,Normal,learnable_hard,0.1048390441,0.975,0.1380136149,0.3098691819,EndpointTrend,learnable_normal
5197,Det/images/normal_train/00205058.png,0,08,filename_bucket_1000:205,Normal,learnable_hard,0.1293724642,0.995,0.0532354913,0.30978928499999997,EndpointTrend,learnable_normal
5198,Det/images/normal_train/00184820.png,0,05,filename_bucket_1000:184,Normal,learnable_hard,0.2872287734,0.65,0.2678984366,0.3096504948,EndpointTrend,learnable_normal
5199,Det/images/normal_train/01004719.png,0,07,filename_bucket_1000:1004,Normal,learnable_hard,0.6157472322,0.2,0.2417564138,0.3096377366,EndpointTrend,learnable_normal
5200,Det/images/normal_train/00784210.png,0,00,filename_bucket_1000:784,Normal,learnable_hard,0.1143150574,0.995,0.1196180927,0.3094665837,EndpointTrend,learnable_normal
5201,Det/images/normal_train/01195649.png,0,03,filename_bucket_1000:1195,Normal,learnable_hard,0.1505708495,0.995,0.1341514699,0.30935055040000004,EndpointTrend,learnable_normal
5202,Det/images/normal_train/00184892.png,0,05,filename_bucket_1000:184,Normal,learnable_hard,0.306878656,0.615,0.2808926029,0.3091989102,EndpointTrend,learnable_normal
5203,Det/images/normal_train/00670314.png,0,04,filename_bucket_1000:670,Normal,learnable_hard,0.0121292882,0.995,0.0611049915,0.3091261388,EndpointTrend,learnable_normal
5204,Det/images/normal_train/00539136.png,0,06,filename_bucket_1000:539,Normal,learnable_hard,0.1751968745,0.98,0.1352968914,0.3091058742,EndpointTrend,learnable_normal
5205,Det/images/normal_train/00925085.png,0,09,filename_bucket_1000:925,Normal,learnable_hard,0.013199352,0.995,0.076735807,0.30902849520000003,EndpointTrend,learnable_normal
5206,Det/images/normal_train/00912906.png,0,01,filename_bucket_1000:912,Normal,learnable_hard,0.2094804577,0.94,0.1379450907,0.3087546139,EndpointTrend,learnable_normal
5207,Det/images/normal_train/01287834.png,0,06,filename_bucket_1000:1287,Normal,learnable_hard,0.4456130618,0.47,0.2181596254,0.3083310873,EndpointTrend,learnable_normal
5208,Det/images/normal_train/01180184.png,0,04,filename_bucket_1000:1180,Normal,learnable_hard,0.0220191027,0.995,0.0497003437,0.30831827809999995,EndpointTrend,learnable_normal
5209,Det/images/normal_train/00897249.png,0,00,filename_bucket_1000:897,Normal,learnable_hard,0.4419280811,0.51,0.1998617775,0.3082680181,EndpointTrend,learnable_normal
5210,Det/images/normal_train/00579239.png,0,05,filename_bucket_1000:579,Normal,learnable_hard,0.2711099199,0.96,0.1443522481,0.3079606288,EndpointTrend,learnable_normal
5211,Det/images/normal_train/00641528.png,0,02,filename_bucket_1000:641,Normal,learnable_hard,0.2144301733,0.965,0.1760889629,0.3079364167,EndpointTrend,learnable_normal
5212,Det/images/normal_train/00249028.png,0,09,filename_bucket_1000:249,Normal,learnable_hard,0.2258032739,0.99,0.0849759371,0.30782532690000003,EndpointTrend,learnable_normal
5213,Det/images/normal_train/00182363.png,0,08,filename_bucket_1000:182,Normal,learnable_hard,0.7627682042,0.13,0.1602817829,0.3077398836,EndpointTrend,learnable_normal
5214,Det/images/normal_train/01027595.png,0,08,filename_bucket_1000:1027,Normal,learnable_hard,0.0482947464,0.995,0.0771718408,0.30757539289999997,EndpointTrend,learnable_normal
5215,Det/images/normal_train/00372293.png,0,05,filename_bucket_1000:372,Normal,learnable_hard,0.0320653384,0.995,0.0587764679,0.30754264470000003,EndpointTrend,learnable_normal
5216,Det/images/normal_train/00297146.png,0,08,filename_bucket_1000:297,Normal,learnable_hard,0.152463396,0.99,0.0982843398,0.3074298762,EndpointTrend,learnable_normal
5217,Det/images/normal_train/00967765.png,0,04,filename_bucket_1000:967,Normal,learnable_hard,0.0776441205,0.99,0.103012183,0.3072540198,EndpointTrend,learnable_normal
5218,Det/images/normal_train/01286475.png,0,00,filename_bucket_1000:1286,Normal,learnable_hard,0.1103912992,0.99,0.0992041304,0.30722107719999997,EndpointTrend,learnable_normal
5219,Det/images/normal_train/00841174.png,0,04,filename_bucket_1000:841,Normal,learnable_hard,0.0187609188,0.995,0.0547023863,0.3072019831,EndpointTrend,learnable_normal
5220,Det/images/normal_train/00778040.png,0,02,filename_bucket_1000:778,Normal,learnable_hard,0.0646548017,0.995,0.0793607644,0.30714466230000004,EndpointTrend,learnable_normal
5221,Det/images/normal_train/00436107.png,0,09,filename_bucket_1000:436,Normal,learnable_hard,0.1868090416,0.99,0.1517944135,0.307113423,EndpointTrend,learnable_normal
5222,Det/images/normal_train/00918772.png,0,01,filename_bucket_1000:918,Normal,learnable_hard,0.08203534,0.985,0.1173765128,0.3070507343,EndpointTrend,learnable_normal
5223,Det/images/normal_train/00164710.png,0,06,filename_bucket_1000:164,Normal,learnable_hard,0.3934675848,0.47,0.23414185,0.3066544403,EndpointTrend,learnable_normal
5224,Det/images/normal_train/01072795.png,0,03,filename_bucket_1000:1072,Normal,learnable_hard,0.046638821,0.99,0.0855032177,0.3065831538,EndpointTrend,learnable_normal
5225,Det/images/normal_train/00759173.png,0,08,filename_bucket_1000:759,Normal,learnable_hard,0.3026219707,0.95,0.1261957905,0.3063978683,EndpointTrend,learnable_normal
5226,Det/images/normal_train/00981126.png,0,05,filename_bucket_1000:981,Normal,learnable_hard,0.1486889791,0.995,0.1570037591,0.30639228690000003,EndpointTrend,learnable_normal
5227,Det/images/normal_train/00786325.png,0,03,filename_bucket_1000:786,Normal,learnable_hard,0.1170894888,0.98,0.1558407615,0.30634688320000003,EndpointTrend,learnable_normal
5228,Det/images/normal_train/00252602.png,0,08,filename_bucket_1000:252,Normal,learnable_hard,0.0877431974,0.985,0.1319136421,0.30622720960000005,EndpointTrend,learnable_normal
5229,Det/images/normal_train/00346878.png,0,07,filename_bucket_1000:346,Normal,learnable_hard,0.0676432305,0.995,0.0782794931,0.3060517087,EndpointTrend,learnable_normal
5230,Det/images/normal_train/01114210.png,0,04,filename_bucket_1000:1114,Normal,learnable_hard,0.255703818,0.995,0.1274757018,0.3060243265,EndpointTrend,learnable_normal
5231,Det/images/normal_train/01199093.png,0,03,filename_bucket_1000:1199,Normal,learnable_hard,0.0629956998,0.985,0.106387279,0.3060031129,EndpointTrend,learnable_normal
5232,Det/images/normal_train/00902025.png,0,04,filename_bucket_1000:902,Normal,learnable_hard,0.5378690638,0.265,0.1957650919,0.3059413414,EndpointTrend,learnable_normal
5233,Det/images/normal_train/00902552.png,0,04,filename_bucket_1000:902,Normal,learnable_hard,0.0481228663,0.995,0.0752828448,0.30589227809999997,EndpointTrend,learnable_normal
5234,Det/images/normal_train/00886514.png,0,09,filename_bucket_1000:886,Normal,learnable_hard,0.1126983623,0.995,0.0752570762,0.3057709448,EndpointTrend,learnable_normal
5235,Det/images/normal_train/01005595.png,0,09,filename_bucket_1000:1005,Normal,learnable_hard,0.1881177794,0.995,0.0692626937,0.3057456612,EndpointTrend,learnable_normal
5236,Det/images/normal_train/00919210.png,0,04,filename_bucket_1000:919,Normal,learnable_hard,0.1273107796,0.995,0.0665577393,0.3056925991,EndpointTrend,learnable_normal
